,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
551,40.0,0.1875,0.375,0.4375,5.3210000000000015,9.0928,9.7156,90.0,89.9997,90.0004,0.2351,1.4163,1.06,1.305625,2.4532133180625,1.759375,1.388125,0.4218125,-5.6881875,2.241875,-0.2253125,-2.7481875,0.7818749999999999,9.490957443625,81.4380384875,1.5707963267948966,1.5707910908071407,1.5708033081119046,470.0678228473813,0.08509410356510821,5.0,2.05599796684,5.5,2.07721821278,5.142857142857143,2.05724748775,3.5,-1.4477443234361131,0.34804783723821364,1,1,1
554,80.0,0.1875,0.2188,0.5938,10.8154,9.2239,9.8482,90.0006,89.9988,90.0003,0.2598,1.1821,1.0757290000000002,1.3370069999999998,2.7097860506496,1.7548669999999995,1.397636,0.510135,-5.6448802800000015,2.207705,-0.25727103,-2.7565882999999998,0.8132050000000001,10.1774853167648,88.4933592875,1.5708067987704086,1.5707753828438729,1.5708015627826524,982.4580868056793,0.08142841010155298,5.333333333333333,2.1121923023400004,5.142857142857143,2.0877446063,5.2631578947368425,2.09298752281,3.5,-1.347843174745638,0.16729251777419415,1,1,1
556,40.0,0.125,0.0,0.875,5.5783,9.4849,10.1107,90.0008,89.9967,90.0004,0.2358,0.9901,1.0950000000000002,1.3937499999999998,3.205280524875,1.75875,1.4037499999999998,0.654125,-5.567725,2.08625,-0.305475,-2.773125,0.87125,11.42208580925,103.838442325,1.5708102894289124,1.5707387309295808,1.5708033081119046,534.9532704235937,0.07477288617812669,6.0,2.22224374118,0.0,0.0,5.142857142857143,2.14517500104,3.5,-1.4447712908788664,-0.009949330853668103,1,0,1
572,40.0,0.8125,0.0,0.1875,5.0363,8.6338,9.265,90.0051,90.0019,90.0009,0.1699,3.1744,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5708853385867485,1.5708294880506846,1.5708120347581649,402.86449843190354,0.09928896727235753,5.461538461538462,1.97482806946,0.0,0.0,4.333333333333333,1.88574603275,3.5,-1.7725452503042507,1.1551186381084166,1,0,1
575,80.0,0.0,0.25,0.75,11.0764,9.4298,10.0524,89.9992,89.9972,90.0,0.1077,1.0129,1.0650000000000002,1.37,3.0690511845,1.7875,1.375,0.55375,-5.6076000000000015,1.995,-0.2614,-2.7710000000000004,0.8500000000000001,10.8968361265,103.54425,1.5707823641608807,1.5707474575758409,1.5707963267948966,1049.955453448029,0.07619370873048174,0.0,0.0,4.25,2.0361991255,5.583333333333332,2.16962053294,3.5,-2.228405694819794,0.012817503710614343,0,1,1
580,80.0,0.6875,0.25,0.0625,9.9924,8.5788,9.2067,90.0035,90.0021,90.0014,0.1148,3.3117,1.0925,1.225625,1.5628123948125,1.6706250000000002,1.450625,0.3289375,-5.7743875000000005,2.799375,-0.2227625,-2.7111875,0.691875,7.752888062375,43.1566827875,1.5708574133187163,1.5708329787091884,1.5708207614044245,789.2241108332304,0.1013653775928605,5.2727272727272725,1.94857143701,5.0,1.93818054935,6.0,1.96799660243,3.5,-2.164563795096671,1.1974616527102786,1,1,1
594,40.0,0.1875,0.0,0.8125,5.529,9.4075,10.0338,90.0013,89.9973,90.0004,0.2279,1.0994,1.0975,1.380625,3.0683497258125003,1.748125,1.410625,0.6336875,-5.5828875,2.159375,-0.3019625,-2.7676875,0.856875,11.136272348875,98.3486634875,1.5708190160751725,1.5707492029050931,1.5708033081119046,521.8987497549678,0.07664321866795057,5.333333333333333,2.13825674139,0.0,0.0,5.230769230769232,2.1384843098900004,3.5,-1.4788483427304986,0.09476457644442288,1,0,1
616,80.0,0.25,0.1875,0.5625,10.7515,9.1728,9.7978,90.0011,89.9991,90.0003,0.2615,1.3238,1.08125,1.33,2.623850722875,1.743125,1.40625,0.5073125,-5.6507000000000005,2.27375,-0.260125,-2.7525,0.8049999999999999,10.027801435875,84.40357215,1.5708155254166685,1.5707806188316291,1.5708015627826524,966.2723528592293,0.08279239260367698,5.125,2.08069432691,5.333333333333333,2.08041251025,5.277777777777779,2.08647835316,3.5,-1.3413209954771594,0.28050638870268546,1,1,1
626,80.0,0.25,0.1875,0.5625,10.7515,9.1728,9.7978,90.0011,89.9991,90.0003,0.1866,1.3028,1.08125,1.33,2.623850722875,1.743125,1.40625,0.5073125,-5.6507000000000005,2.27375,-0.260125,-2.7525,0.8049999999999999,10.027801435875,84.40357215,1.5708155254166685,1.5707806188316291,1.5708015627826524,966.2723528592293,0.08279239260367698,4.625,2.0313528838900003,5.0,2.07492582988,5.6111111111111125,2.10583445229,3.5,-1.6787879905688936,0.26451579441994133,1,1,1
635,80.0,0.9375,0.0312,0.0312,9.8408,8.4529,9.0847,90.0056,90.0023,90.0012,0.0846,4.2465,1.124271,1.216743,1.3736528737254,1.6213830000000002,1.491114,0.37074,-5.7730447200000015,3.043545,-0.25340397,-2.7005367000000002,0.678045,7.5684212529852,31.0528716375,1.570894065233008,1.5708364693676926,1.5708172707459205,755.6953058635218,0.10586277217718748,5.2,1.91638408695,6.0,1.97885871899,6.0,1.93956580617,3.5,-2.4698210123699593,1.446095114237927,1,1,1
647,80.0,0.6875,0.2812,0.0312,9.9577,8.5526,9.1802,90.0033,90.0022,90.0015,0.0847,3.5261,1.089271,1.219243,1.5112851314754,1.6713830000000005,1.4486139999999998,0.31124,-5.7825947200000005,2.806045,-0.21635397,-2.7092867000000003,0.685545,7.6147984909852,41.7382369875,1.5708539226602125,1.5708347240384404,1.5708225067336763,781.8246163875237,0.10232473923582207,5.181818181818182,1.93711939469,5.333333333333333,1.94391125628,6.0,2.00143411885,3.5,-2.4686396773241284,1.2601924443222439,1,1,1
650,80.0,0.9375,0.0312,0.0312,9.8408,8.4529,9.0847,90.0056,90.0023,90.0012,0.0884,4.2708,1.124271,1.216743,1.3736528737254,1.6213830000000002,1.491114,0.37074,-5.7730447200000015,3.043545,-0.25340397,-2.7005367000000002,0.678045,7.5684212529852,31.0528716375,1.570894065233008,1.5708364693676926,1.5708172707459205,755.6953058635218,0.10586277217718748,5.2,1.91789534873,6.0,1.93956572871,6.0,1.93956599016,3.5,-2.425883309338539,1.4518011633220103,1,1,1
651,80.0,0.4688,0.125,0.4062,10.4759,8.9544,9.5818,90.0027,90.0005,90.0006,0.2835,1.7981,1.096252,1.296552,2.247006116142,1.7040540000000002,1.434068,0.4710774,-5.68623088,2.515996,-0.26060344,-2.7367144000000003,0.7671760000000001,9.301444824669199,68.00339189568001,1.5708434506847004,1.5708050534411566,1.5708067987704086,898.8245706734233,0.08900513249216348,5.466666666666668,2.05408307627,5.75,2.06190280066,4.846153846153847,1.99788982257,3.5,-1.2605431558143303,0.586730551855455,1,1,1
655,80.0,0.625,0.0625,0.3125,10.2989,8.8135,9.4426,90.0039,90.0012,90.0008,0.1956,2.5015,1.10875,1.27625,2.00731139775,1.675625,1.4549999999999998,0.4553125,-5.706575,2.685,-0.26459999999999995,-2.726375,0.74375,8.861358975375,57.10177412500001,1.5708643946357244,1.5708172707459205,1.5708102894289124,857.098710682274,0.0933381406399711,5.4,2.00897455371,4.0,1.87666354034,5.2,2.00677810622,3.5,-1.63168352138142,0.9168905519461227,1,1,1
664,80.0,0.625,0.2812,0.0938,10.0562,8.6299,9.257,90.00299999999999,90.00200000000002,90.0013,0.11599999999999999,3.0961,1.0868799999999998,1.23251,1.6485638447501998,1.6821860000000002,1.441878,0.331747,-5.76798596,2.733114,-0.21989772,-2.7150026,0.70001,7.9018113226332,47.239497625,1.570848686672456,1.5708312333799366,1.5708190160751725,803.3594897201781,0.09958181987476764,5.15,1.9471858931,5.4444444444444455,1.98146668142,5.333333333333333,1.96721514435,3.5,-2.1541650878757723,1.1301432549474573,1,1,1
673,80.0,0.0938,0.0312,0.875,11.1712,9.4973,10.1226,90.0005,89.9966,90.0003,0.1936,0.904,1.090632,1.394062,3.2224570306422002,1.76499,1.3984459999999999,0.6466993999999999,-5.56891684,2.05661,-0.30085116,-2.774217,0.872186,11.4278736885524,105.17197592068001,1.5708050534411566,1.5707369856003288,1.5708015627826524,1073.9697744028372,0.07448999208984505,5.333333333333333,2.15874472166,4.0,2.0236824984,5.285714285714286,2.16259960928,3.5,-1.6419611041396605,-0.10092591858996053,1,1,1
689,80.0,0.6562,0.3125,0.0312,9.9723,8.565,9.1921,90.00299999999999,90.0022,90.0015,0.1016,3.3621,1.084889,1.2195559999999999,1.5285166901457,1.6776430000000002,1.4432930000000002,0.3037906,-5.78379038,2.77631,-0.21171531,-2.7103822,0.686484,7.620604921182799,43.07604472932,1.570848686672456,1.5708347240384404,1.5708225067336763,785.1225327548505,0.10189492297373598,5.190476190476192,1.94083987157,5.5,1.95939947749,4.0,1.82241454605,3.5,-2.2867117438377558,1.212565778743955,1,1,1
690,80.0,0.6875,0.3125,0.0,9.923,8.5264,9.1536,90.0032,90.0023,90.0016,0.07,3.6328,1.08625,1.2131249999999998,1.4602896601875002,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.5708521773309605,1.5708364693676926,1.5708242520629283,774.4629096280213,0.10329739359425803,5.181818181818182,1.93308830134,5.4,1.93974826977,0.0,0.0,3.5,-2.659260036932778,1.2900037008016043,1,1,0
698,80.0,0.7188,0.25,0.0312,9.9431,8.5401,9.1682,90.0036,90.0022,90.0014,0.0968,3.5516,1.093752,1.2190519999999998,1.4942374506420002,1.665304,1.4540680000000001,0.31870240000000005,-5.781980880000001,2.835996,-0.22100344,-2.7084644000000004,0.6846760000000001,7.6097526814192,40.407401545679996,1.5708591586479683,1.5708347240384404,1.5708207614044245,778.5183269366518,0.10275930216670368,5.217391304347826,1.93957907312,5.25,1.93295815587,6.0,1.95900205012,3.5,-2.3351082846996056,1.2673982061760347,1,1,1
702,40.0,0.125,0.0625,0.8125,5.5436,9.4324,10.0577,90.0006,89.9971,90.0003,0.2514,0.9171,1.08875,1.38125,3.10275779025,1.760625,1.4,0.6188125,-5.5852749999999975,2.1,-0.2927,-2.769875,0.8587500000000001,11.147866658375001,101.020004825,1.5708067987704086,1.5707457122465889,1.5708015627826524,525.9116271076352,0.07605840589604122,5.5,2.18003191792,6.0,2.16724562896,5.153846153846153,2.13590366879,3.5,-1.38070998282599,-0.08653876141723851,1,1,1
704,80.0,0.7188,0.125,0.1562,10.0817,8.645,9.2743,90.0041,90.0019,90.001,0.1761,2.8878,1.106252,1.244052,1.699282919892,1.6615540000000002,1.461568,0.3893274000000001,-5.74688088,2.808496,-0.24655344,-2.7149644,0.7096760000000001,8.1581909831692,46.044276545680006,1.5708678852942282,1.5708294880506846,1.5708137800874171,808.3136379928316,0.09897148364173644,5.260869565217392,1.96421092353,5.25,1.96312824665,5.2,1.95810556562,3.5,-1.7367032634799766,1.0604949665549817,1,1,1
709,40.0,0.0,0.5,0.5,5.3995,9.22,9.8402,89.9983,89.9989,90.0001,0.0885,1.3463,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5707666561976128,1.5707771281731249,1.5707980721241486,489.8785139713411,0.08165289731882401,0.0,0.0,4.5,2.03558661994,6.0,2.1370599436,3.5,-2.4247527269682534,0.2973600890030521,0,1,1
716,80.0,0.9375,0.0625,0.0,9.8062,8.4267,9.0582,90.0055,90.0024,90.0013,0.0507,4.5326,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.570892319903756,1.5708382146969444,1.5708190160751725,748.5144388643611,0.1068783657952881,5.233333333333333,1.91252855237,5.5,1.9245458658400003,0.0,0.0,3.5,-2.9818293683849997,1.5112957262826932,1,1,0
717,40.0,0.25,0.3125,0.4375,5.3064,9.0679,9.6918,90.0007,89.9999,90.0004,0.1966,1.7178,1.06875,1.305,2.418805253625,1.7468750000000002,1.39875,0.4366875,-5.6858,2.30125,-0.234575,-2.7460000000000004,0.78,9.479363134125,78.76669715,1.5708085440996604,1.5707945814656443,1.5708033081119046,466.3491073677289,0.08577265265023637,5.25,2.05939017916,5.4,2.0643016538,5.142857142857143,2.05570610349,3.5,-1.626584071269071,0.5410444023499873,1,1,1
720,80.0,0.5312,0.0312,0.4375,10.4814,8.9557,9.5844,90.0034,90.0005,90.0006,0.2816,1.903,1.108019,1.302066,2.2638126122709,1.6904540000000001,1.446421,0.5036001,-5.67447634,2.568174,-0.27623803,-2.7358848,0.7714939999999999,9.426437396191,66.74082590431999,1.5708556679894643,1.5708050534411566,1.5708067987704086,899.6710834662796,0.0889213863490795,5.176470588235294,2.03052932825,6.0,2.09738379138,5.285714285714286,2.03464954242,3.5,-1.2672676546982498,0.6434315883140125,1,1,1
728,80.0,0.5625,0.25,0.1875,10.1894,8.7335,9.3604,90.0028,90.0016,90.001,0.2078,2.5688,1.0875,1.251875,1.8366739929375,1.691875,1.436875,0.3698125,-5.7440625,2.653125,-0.2297875,-2.7220625,0.7206250000000001,8.324514983124999,54.1362404625,1.5708451960139522,1.5708242520629283,1.5708137800874171,832.9738032676315,0.09604143574044224,5.222222222222221,1.9815840892200005,5.25,1.99191738778,5.333333333333333,1.97522793866,3.5,-1.57117920031701,0.9434388637931671,1,1,1
731,80.0,0.4688,0.3438,0.1875,10.2333,8.7709,9.3962,90.0019,90.0015,90.001,0.172,2.333,1.074481,1.2529339999999998,1.8884424409791,1.710796,1.4210790000000002,0.3475249,-5.7482236600000025,2.564326,-0.21591197,-2.7256152,0.7235060000000001,8.342657792558999,58.148087695680005,1.5708294880506846,1.5708225067336763,1.5708137800874171,843.3582882831288,0.09485885312499916,5.0,1.96619643127,5.545454545454546,2.0197618488900004,5.333333333333333,1.99522798153,3.5,-1.760260802168684,0.847154993039293,1,1,1
745,80.0,0.5938,0.1875,0.2188,10.2095,8.7473,9.375,90.0032,90.0015,90.0009,0.1919,2.5224,1.0951110000000002,1.257944,1.8709696976043,1.684857,1.444207,0.3949594,-5.73465962,2.67619,-0.24083469,-2.7228678,0.726016,8.456798124317201,54.21687852068,1.5708521773309605,1.5708225067336763,1.5708120347581649,837.2396172102295,0.09555209566715013,5.157894736842105,1.97748526303,5.666666666666668,2.02270884835,5.142857142857143,1.97612449253,3.5,-1.650780875968483,0.9252108292487141,1,1,1
747,80.0,0.1562,0.5625,0.2812,10.4834,8.9741,9.595,89.9991,90.0005,90.0007,0.1681,1.5745,1.0398889999999998,1.274556,2.2138721441457005,1.770143,1.373293,0.3260406,-5.7326903799999975,2.2463100000000003,-0.18871531,-2.7408822,0.751484,8.810236000682801,75.72052542931998,1.5707806188316291,1.5708050534411566,1.5708085440996604,902.688771811196,0.08862412217611207,5.6,2.05994310092,5.0,2.02278021464,5.5555555555555545,2.04961879678,3.5,-1.783196238567567,0.4539377615589423,1,1,1
755,80.0,0.2812,0.3125,0.4062,10.5636,9.0292,9.6533,90.0009,90.0001,90.0005,0.2342,1.6068,1.069889,1.298306,2.3501014845207004,1.741393,1.402043,0.4264156,-5.692815380000001,2.33756,-0.23279031,-2.7430072,0.772734,9.3354856834328,76.01471775431999,1.5708120347581649,1.5707980721241486,1.5708050534411566,920.7400278864424,0.08688663203188841,5.111111111111111,2.04545679164,5.3,2.04575206112,5.307692307692308,2.05755791434,3.5,-1.4515798278185201,0.47424462350299007,1,1,1
757,80.0,0.1562,0.4688,0.375,10.5873,9.0528,9.6745,89.9995,90.0,90.0005,0.1962,1.5468,1.049368,1.293438,2.3679221421078003,1.76751,1.379054,0.3790506,-5.70693316,2.22589,-0.20789884,-2.746033,0.7703139999999999,9.2225447229476,79.95740872932001,1.5707876001486365,1.5707963267948966,1.5708050534411566,927.249641406666,0.08627665779264962,5.2,2.06497957268,5.133333333333334,2.04551806629,5.416666666666668,2.06314592417,3.5,-1.6286207318508743,0.4361882807510049,1,1,1
758,80.0,0.1562,0.5312,0.3125,10.517999999999999,9.0004,9.6215,89.9993,90.0004,90.0006,0.1956,1.6087,1.043019,1.280816,2.2652155296459,1.7692040000000002,1.375171,0.34372509999999995,-5.72390134,2.239424,-0.19511303,-2.7425097999999997,0.757744,8.947564951440999,77.13199892931998,1.5707841094901327,1.5708033081119046,1.5708067987704086,910.830912434686,0.08783188944055152,5.4,2.06622544621,5.176470588235294,2.0416614183,5.3,2.0336793980400003,3.5,-1.63168352138142,0.4754263994141252,1,1,1
759,80.0,0.625,0.3438,0.0312,9.9869,8.5775,9.204,90.0027,90.0022,90.0015,0.0816,3.3811,1.08062,1.21999,1.5458770737498,1.6840640000000002,1.438122,0.29637800000000003,-5.7855640400000015,2.746886,-0.20710228,-2.7117474,0.6874899999999999,7.6271534211168,44.416550625,1.5708434506847004,1.5708347240384404,1.5708225067336763,788.4388885121242,0.1014663294335586,5.25,1.94809154409,5.181818181818182,1.9381806034,6.0,2.00708262194,3.5,-2.505926017012076,1.2182011003365674,1,1,1
771,80.0,0.2188,0.625,0.1562,10.3155,8.8443,9.4651,89.9993,90.0013,90.0012,0.1524,2.0414,1.036252,1.2490519999999998,1.974547435392,1.761554,1.376568,0.27032740000000005,-5.76598088,2.333496,-0.17245344,-2.7324644,0.724676,8.2509454591692,67.41500724568,1.5707841094901327,1.5708190160751725,1.5708172707459205,863.5330328538046,0.09264266328714252,5.571428571428571,2.0390608686,5.3,2.0058481201,4.6,1.95769394037,3.5,-1.8812466357295912,0.7136358469872609,1,1,1
786,40.0,0.3125,0.6875,0.0,5.0492,8.6759,9.2968,89.9995,90.0021,90.0019,0.0421,2.713,1.03375,1.216875,1.6667380468125002,1.7475,1.3831250000000002,0.204375,-5.806262500000001,2.456875,-0.1544125,-2.7210625000000004,0.6906249999999999,7.548234768499999,56.3662933125,1.5707876001486365,1.5708329787091884,1.5708294880506846,407.2589139573278,0.0982176169241348,6.0,1.99691176558,4.909090909090909,1.95210063016,0.0,0.0,3.5,-3.167707538293801,0.9980550336767947,1,1,0
790,80.0,0.5,0.1562,0.3438,10.392000000000001,8.8895,9.5168,90.0028,90.0008,90.0007,0.2855,1.9085,1.09438,1.28376,2.1274709121252,1.699686,1.435628,0.443247,-5.70256096,2.559364,-0.25247272,-2.7323776,0.75376,9.0218765451332,63.8559303,1.5708451960139522,1.5708102894289124,1.5708085440996604,879.1589754900779,0.09099605672046383,5.375,2.02807127159,5.4,2.03291363225,5.0,1.9982359057,3.5,-1.2535132498860722,0.6463175932031474,1,1,1
798,80.0,0.4375,0.0938,0.4688,10.5598,9.0193,9.6467,90.0026,90.0001,90.0005,0.2472,1.6739,1.098229,1.309507,2.3671083236496,1.7086169999999998,1.432636,0.49901,-5.67043028,2.472705,-0.26877103,-2.7413383,0.780705,9.5826697770148,72.1711189375,1.5708417053554484,1.5707980721241486,1.5708050534411566,918.7710403549806,0.08707283587115547,4.928571428571429,2.02536482502,6.0,2.0847488379400003,5.4,2.06135747483,3.5,-1.3975575533986013,0.5151562331264372,1,1,1
802,80.0,0.0312,0.125,0.8438,11.1657,9.496,10.12,89.9998,89.9966,90.0001,0.2024,0.8103,1.078748,1.388448,3.205740798858,1.7784460000000002,1.385932,0.6141726,-5.58006912,2.004004,-0.28519656000000004,-2.7747856,0.8678239999999999,11.3025963488308,106.44062740432,1.5707928361363923,1.5707369856003288,1.5707980721241486,1073.0184085665765,0.07455603684085008,4.0,2.02307043943,5.5,2.18298308376,5.2592592592592595,2.15825358563,3.5,-1.5975093415688266,-0.21035072951545744,1,1,1
807,80.0,0.5,0.1562,0.3438,10.392000000000001,8.8895,9.5168,90.0028,90.0008,90.0007,0.2465,2.0427,1.09438,1.28376,2.1274709121252,1.699686,1.435628,0.443247,-5.70256096,2.559364,-0.25247272,-2.7323776,0.75376,9.0218765451332,63.8559303,1.5708451960139522,1.5708102894289124,1.5708085440996604,879.1589754900779,0.09099605672046383,5.4375,2.03503201186,4.6,1.9588765863,5.2727272727272725,2.01903147802,3.5,-1.4003932854993923,0.7142724621748936,1,1,1
837,40.0,0.0,0.625,0.375,5.3302,9.1151,9.7342,89.9979,89.9997,90.0004,0.0796,1.4169,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5707596748806048,1.5707910908071407,1.5708033081119046,472.93908552421067,0.08457748835806958,0.0,0.0,4.8,2.0316296033400003,6.0,2.11894669222,3.5,-2.5307411861317997,0.3484713865880441,0,1,1
843,80.0,0.25,0.3125,0.4375,10.6128,9.0679,9.6918,90.0007,89.9999,90.0004,0.2285,1.5529,1.06875,1.305,2.418805253625,1.7468750000000002,1.39875,0.4366875,-5.6858,2.30125,-0.234575,-2.7460000000000004,0.78,9.479363134125,78.76669715,1.5708085440996604,1.5707945814656443,1.5708033081119046,932.6982147354578,0.08577265265023637,5.375,2.07721373735,4.9,2.03063001339,5.428571428571429,2.06784809255,3.5,-1.4762190686478776,0.44012415059300636,1,1,1
846,80.0,0.8125,0.0,0.1875,10.0726,8.6338,9.265,90.0051,90.0019,90.0009,0.1436,3.4041,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5708853385867485,1.5708294880506846,1.5708120347581649,805.7289968638071,0.09928896727235753,5.307692307692308,1.96090218269,0.0,0.0,5.0,1.96168271678,3.5,-1.940723622368013,1.2249805874829165,1,0,1
847,40.0,0.0,0.4375,0.5625,5.4342,9.2724,9.8933,89.9986,89.9985,90.0001,0.0921,1.1557,1.04625,1.3325,2.761482980625,1.793125,1.36375,0.4478125,-5.66025,2.03625,-0.223075,-2.76125,0.8125,10.074178673875,95.0889375,1.5707718921853686,1.5707701468561168,1.5707980721241486,498.5043527618533,0.0802400215331899,0.0,0.0,4.428571428571429,2.03801458724,5.8888888888888875,2.1454993152,3.5,-2.384880335720876,0.14470622099925853,0,1,1
855,40.0,0.75,0.25,0.0,4.9469,8.5014,9.1298,90.0038,90.0023,90.0015,0.0387,3.7127,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.5708626493064723,1.5708364693676926,1.5708225067336763,383.9589933752443,0.104177791613564,5.666666666666668,1.95816828371,4.0,1.8089740751900003,0.0,0.0,3.5,-3.2519156789464008,1.311759374731643,1,1,0
856,80.0,0.2812,0.125,0.5938,10.7715,9.1865,9.8124,90.0015,89.999,90.0004,0.2324,1.5045,1.088748,1.335948,2.658017602608,1.735946,1.4134319999999998,0.5324226,-5.64071912,2.296504,-0.27114656,-2.7530356,0.8103239999999999,10.1593425073308,84.48151205431998,1.5708225067336763,1.5707788735023769,1.5708033081119046,970.9603796166127,0.08239265131661529,5.4444444444444455,2.08765807003,5.5,2.10466414194,5.105263157894737,2.08318457566,3.5,-1.4592952540043809,0.40846061708796283,1,1,1
858,80.0,0.0625,0.1875,0.75,11.0471,9.4049,10.0285,89.9998,89.9974,90.0001,0.2371,0.8042,1.07375,1.369375,3.0346431200625004,1.775,1.385625,0.5686249999999999,-5.6052125,2.0543750000000003,-0.27066250000000003,-2.7688125,0.848125,10.885241817,100.8729086625,1.5707928361363923,1.5707509482343447,1.5707980721241486,1041.9297676368017,0.07678060698990087,5.5,2.1731506181,5.333333333333333,2.1574560537200003,5.208333333333333,2.12876767165,3.5,-1.4392732859107773,-0.21790728451896338,1,1,1
860,80.0,0.6875,0.125,0.1875,10.131,8.6837,9.3127,90.00399999999998,90.0017,90.001,0.1992,2.7911,1.105,1.250625,1.7678578640625,1.666875,1.458125,0.3995625,-5.7392875000000005,2.771875,-0.2483125,-2.7176875000000003,0.7168749999999999,8.301326364125,48.793557787500006,1.5708661399649757,1.5708259973921803,1.5708137800874171,819.2807261997146,0.09764662763529793,5.409090909090909,1.98447234486,5.0,1.9471573405,4.833333333333333,1.9379462953,3.5,-1.6134459338316391,1.026435783364135,1,1,1
861,40.0,0.8125,0.0,0.1875,5.0363,8.6338,9.265,90.0051,90.0019,90.0009,0.2438,2.9076,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5708853385867485,1.5708294880506846,1.5708120347581649,402.86449843190354,0.09928896727235753,5.384615384615384,1.973293896,0.0,0.0,4.666666666666667,1.89977990267,3.5,-1.411407061934966,1.0673279986283433,1,0,1
864,80.0,0.1562,0.0938,0.75,11.0033,9.3675,9.9927,90.0008,89.9976,90.0003,0.2307,1.0995,1.0868680000000002,1.3684379999999998,2.9830585498578,1.75626,1.4015540000000002,0.5909255999999999,-5.60163316,2.14339,-0.28454884,-2.765533,0.8453140000000001,10.867859628197598,96.86803372931999,1.5708102894289124,1.5707544388928492,1.5708015627826524,1029.981690568808,0.07767128360876002,5.0,2.1075804832,6.0,2.18016058814,5.208333333333333,2.1258062861,3.5,-1.4666371138024292,0.09485553101267875,1,1,1
867,80.0,0.5,0.5,0.0,10.0107,8.6011,9.2252,90.0014,90.0022,90.0018,0.0769,3.1761,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5708207614044245,1.5708347240384404,1.5708277427214326,794.3176874699263,0.10071537026302073,4.875,1.92675227128,5.625,1.97325797512,0.0,0.0,3.5,-2.565249402470539,1.1556540290353068,1,1,0
872,80.0,0.4062,0.2812,0.3125,10.4011,8.9007,9.5261,90.0017,90.0008,90.0007,0.2326,1.9837,1.078019,1.2783159999999998,2.1275832718959,1.7192040000000002,1.417671,0.4032251,-5.71435134,2.4769240000000003,-0.23216303,-2.7337597999999996,0.7502439999999999,8.901187713440997,66.44663357932001,1.5708259973921803,1.5708102894289124,1.5708085440996604,881.8984333221229,0.09071339394338072,5.461538461538462,2.04077798699,5.222222222222221,2.01309238819,5.0,2.00092496208,3.5,-1.458435038897573,0.6849637877519259,1,1,1
875,80.0,0.125,0.0625,0.8125,11.0873,9.4324,10.0577,90.0006,89.9971,90.0003,0.2388,0.9436,1.08875,1.38125,3.10275779025,1.760625,1.4,0.6188125,-5.5852749999999975,2.1,-0.2927,-2.769875,0.8587500000000001,11.147866658375001,101.020004825,1.5708067987704086,1.5707457122465889,1.5708015627826524,1051.8327410402057,0.07605771990029929,5.0,2.13706876496,6.0,2.2096471282700003,5.230769230769232,2.13912941474,3.5,-1.4321288974636899,-0.0580529314486171,1,1,1
876,40.0,0.6875,0.0,0.3125,5.1348,8.7886,9.4187,90.0045,90.0013,90.0008,0.19899999999999998,2.3591,1.1175,1.2756249999999998,1.9729033333125,1.663125,1.465625,0.4701875,-5.7041875,2.744375,-0.2738625,-2.7241875,0.7418750000000001,8.849764665875,54.4304327875,1.5708748666112362,1.5708190160751725,1.5708102894289124,425.0442974215426,0.09410783827157088,5.636363636363638,2.02060446265,0.0,0.0,4.4,1.92862761512,3.5,-1.6144504542576448,0.8582801903706494,1,0,1
