,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
355,80.0,0.0,0.625,0.375,6.6614,6.6612,24.5813,89.99600000000002,90.0006,119.9893,0.0471,1.3925,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5707265136248172,1.5708067987704086,2.094208352163232,944.7138434058064,0.08468172723243941,0.0,0.0,5.2,2.0139292076,6.0,2.19499376189,3.6666666666666665,-3.055482277959765,0.3311006928193021,0,1,1
357,80.0,0.2188,0.5,0.2812,6.52,6.5198,24.2958,90.0076,90.0035,119.993,0.4021,1.2398,1.048752,1.274052,2.179592904642,1.7578040000000001,1.384068,0.34095240000000004,-5.73088088,2.305996,-0.19800344,-2.7389644,0.749676,8.799383760919198,73.05188224568,1.570928971818048,1.5708574133187163,2.0942729293455558,894.4876026408867,0.08943667834390089,5.571428571428571,2.06577656915,5.625,2.07744606291,5.222222222222221,1.98384179055,3.6666666666666665,-0.9110544650789086,0.21495007628568197,1,1,1
377,80.0,0.8125,0.0,0.1875,6.2672,6.2668,23.7289,90.0102,90.0123,120.001,0.3624,1.9685,1.1224999999999998,1.249375,1.6990417351875,1.641875,1.479375,0.4293125,-5.7345125,2.890625,-0.26683749999999995,-2.7133125,0.713125,8.278137745125001,43.4508751125,1.5709743503786,1.5710110022928918,2.0944125556857154,807.0923239181031,0.09912124998492457,5.5,1.98018831134,0.0,0.0,5.5,1.98018831428,3.6666666666666665,-1.0150067048133127,0.6772718314016551,1,0,1
378,80.0,0.0,0.6562,0.3438,6.6384,6.6382,24.541,89.9955,90.0015,119.9897,0.0734,1.4469,1.0243799999999998,1.28876,2.4027354276252,1.799686,1.3506280000000002,0.324247,-5.72166096,2.0843640000000003,-0.17837271999999998,-2.7498776,0.76876,9.1146310211332,85.22666100000002,1.5707177869785571,1.5708225067336763,2.09421533348024,936.6594133818843,0.0854099140595337,0.0,0.0,5.238095238095238,2.01813455151,6.0,2.1883413578,3.6666666666666665,-2.611831343361667,0.3694233367608989,0,1,1
381,80.0,0.4375,0.375,0.1875,6.3808,6.3806,24.0106,90.0144,90.0044,119.9969,0.2733,1.7267,1.0699999999999998,1.2531249999999998,1.9054901218125,1.7168750000000002,1.415625,0.3400625,-5.7488375000000005,2.5343750000000003,-0.2112625,-2.7264375000000003,0.724375,8.347703602125,59.4789231375,1.5710476542071836,1.5708731212819844,2.094340997186384,846.6108620859488,0.09449441719054902,5.5,2.01222591835,5.416666666666668,1.99376991861,5.666666666666668,2.0475094401900003,3.6666666666666665,-1.2971851860481147,0.5462120724362475,1,1,1
382,80.0,0.9375,0.0312,0.0312,6.1149,6.1145,23.4343,90.0072,90.0037,120.0055,0.2286,3.7680000000000002,1.124271,1.216743,1.3736528737254,1.6213830000000002,1.491114,0.37074,-5.7730447200000015,3.043545,-0.25340397,-2.7005367000000002,0.678045,7.5684212529852,31.0528716375,1.57092199050104,1.5708609039772201,2.094491095502056,758.7677180723883,0.1054341112497986,5.5,1.93952200456,5.0,1.82724887411,6.0,2.03308295389,3.6666666666666665,-1.4757815276214268,1.3265443567141166,1,1,1
397,80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,0.2453,2.7447,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5711227033650197,1.5707701468561168,2.094410810356464,795.4479767982815,0.10057225907092512,5.5625,1.98334468382,5.4375,1.95719691092,0.0,0.0,3.6666666666666665,-1.4052733277176934,1.0096717793714622,1,1,0
403,80.0,0.75,0.0,0.25,6.3320000000000025,6.3316,23.8562,90.0118,90.0139,119.9992,0.3503,2.7602,1.12,1.2625,1.83597253425,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.5710022756466318,1.571038927560924,2.094381139759179,828.3039501896588,0.09658290290862698,5.458333333333332,1.98848050268,0.0,0.0,5.625,2.023964085,3.6666666666666665,-1.0489653487786958,1.0153031408718027,1,0,1
414,80.0,0.25,0.75,0.0,6.3023,6.3023,23.9107,90.012,90.0021,119.9976,0.1422,2.4021,1.025,1.2175,1.70114611125,1.76,1.3725,0.1895,-5.80865,2.3975,-0.14515,-2.72325,0.6924999999999999,7.559829078,59.03763465,1.571005766305136,1.5708329787091884,2.0943532144911474,822.4917573342939,0.09726541243316653,5.0,1.87539580286,5.666666666666668,2.0271286376,0.0,0.0,3.6666666666666665,-1.9505207616129967,0.8763433547645607,1,1,0
421,80.0,0.75,0.25,0.0,6.1464,6.1461,23.5348,90.0162,89.9984,120.00399999999999,0.2511,3.3218,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.5710790701337196,1.5707684015268648,2.094464915563275,769.9172650168257,0.10390726852741987,5.541666666666668,1.95748111756,5.375,1.92271227954,0.0,0.0,3.6666666666666665,-1.3819040128185978,1.2005068046827614,1,1,0
435,80.0,0.4375,0.125,0.4375,6.5659,6.5655,24.3322,90.0152,90.0089,119.9932,0.3234,1.3118,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.6786375000000024,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5710616168411995,1.5709516610983238,2.09427642000406,908.4557832533935,0.08806152316351731,5.428571428571429,2.04417211645,5.5,2.06073333087,5.571428571428571,2.07686989877,3.6666666666666665,-1.1288653318391306,0.2714002398774981,1,1,1
446,80.0,0.0,0.6875,0.3125,6.6154,6.6152,24.5008,89.9952,90.0023,119.99,0.0789,1.4898,1.02125,1.2825,2.351392042125,1.800625,1.34875,0.3065625,-5.73045,2.09125,-0.171975,-2.74825,0.7625,8.977302070375,83.81518750000002,1.5707125509908009,1.5708364693676926,2.094220569467996,928.6535788658804,0.08614622483628406,0.0,0.0,5.2727272727272725,2.02121778065,6.0,2.18169107767,3.6666666666666665,-2.5395740511303084,0.39864188276003887,0,1,1
448,80.0,0.9375,0.0625,0.0,6.0917,6.0913,23.3941,90.0081,90.0008,120.0062,0.2212,3.8912,1.12125,1.2106249999999998,1.3226574024375,1.6225,1.489375,0.353125,-5.7823875000000005,3.050625,-0.2470375,-2.6991875,0.671875,7.432291673499999,29.6528799375,1.570937698464308,1.5708102894289124,2.094503312806819,751.7238473594249,0.10642205948502956,5.5,1.93344819556,5.5,1.93344819902,0.0,0.0,3.6666666666666665,-1.5086880093339572,1.358717593349656,1,1,0
451,80.0,0.4688,0.1875,0.3438,6.4868,6.4864,24.1881,90.0146,90.0084,119.9948,0.307,1.7724,1.0901109999999998,1.2841939999999998,2.1448312957293,1.7061069999999998,1.430457,0.4358344,-5.70433462,2.5299400000000003,-0.24785969,-2.7337428,0.7547659999999999,9.0284250450672,65.19643619568001,1.571051144865688,1.5709429344520638,2.0943043452720915,881.4330697221092,0.090761287212904,5.466666666666668,2.03228127548,5.333333333333333,2.00124889134,5.636363636363638,2.06965360441,3.6666666666666665,-1.18090753139494,0.5723345603431974,1,1,1
453,80.0,0.5938,0.4062,0.0,6.1935,6.1934,23.6522,90.0189,89.99799999999998,120.0021,0.2225,2.9763,1.073132,1.214062,1.5118742303922001,1.69124,1.4309459999999998,0.2713244,-5.79551684,2.72411,-0.19610116,-2.7112170000000004,0.682186,7.4960511003024015,44.34312022068,1.5711261940235235,1.5707614202098563,2.094431754307488,785.7026665336897,0.10181968753261156,5.473684210526316,1.9567951651,5.538461538461538,1.97022147901,0.0,0.0,3.6666666666666665,-1.502828177375842,1.0906809183418296,1,1,0
455,80.0,0.3125,0.3438,0.3438,6.5360000000000005,6.5357,24.3056,90.0114,90.0047,119.9932,0.2785,1.2874,1.068229,1.2857569999999998,2.2308789832746,1.7373669999999999,1.403886,0.398635,-5.71030528,2.381455,-0.22469603,-2.7392133,0.759455,9.0574200942648,71.8769266125,1.570995294329624,1.5708783572697402,2.09427642000406,899.2301648025335,0.08896498708711313,5.5,2.05356719934,5.363636363636363,2.02185236042,5.636363636363638,2.08374745385,3.6666666666666665,-1.2783372196147982,0.2526246806363785,1,1,1
468,80.0,0.2812,0.1562,0.5625,6.7077,6.7073,24.6107,90.0142,90.0034,119.9901,0.3525,0.8236,1.0855190000000001,1.3295659999999998,2.6064903392709,1.736704,1.4114209999999998,0.5147251,-5.64892634,2.3031740000000003,-0.26473803,-2.7511348,0.803994,10.021252935941,83.06306625431998,1.5710441635486798,1.5708556679894643,2.094222314797248,959.001427312086,0.08342010524867109,5.666666666666668,2.13707614752,5.2,2.02365915627,5.5,2.09877949863,3.6666666666666665,-1.0427046567298137,-0.19407030382850268,1,1,1
477,80.0,0.5938,0.4062,0.0,6.1935,6.1934,23.6522,90.0189,89.99799999999998,120.0021,0.2173,2.9427,1.073132,1.214062,1.5118742303922001,1.69124,1.4309459999999998,0.2713244,-5.79551684,2.72411,-0.19610116,-2.7112170000000004,0.682186,7.4960511003024015,44.34312022068,1.5711261940235235,1.5707614202098563,2.094431754307488,785.7026665336897,0.10181968753261156,5.473684210526316,1.95679516902,5.538461538461538,1.97022147335,0.0,0.0,3.6666666666666665,-1.526476391719753,1.0793275272562426,1,1,0
480,80.0,0.4062,0.5938,0.0,6.2520000000000024,6.2520000000000024,23.7931,90.0172,89.9994,119.9997,0.1622,2.5995,1.046868,1.215938,1.6151534766078002,1.72876,1.399054,0.22667559999999998,-5.80268316,2.54589,-0.16829884,-2.7177830000000003,0.6878139999999999,7.5308525796976,52.36141837932,1.5710965234262395,1.5707858548193845,2.0943898664054394,805.4171778167835,0.09932740721628666,5.230769230769232,1.91903515625,5.684210526315789,2.01620532013,0.0,0.0,3.6666666666666665,-1.8189251373008244,0.9553191188416333,1,1,0
498,80.0,0.5938,0.0625,0.3438,6.4484,6.4479999999999995,24.0941,90.0147,90.0124,119.9961,0.3863,1.6204,1.107611,1.282944,2.0760151668543,1.681107,1.451707,0.4655844,-5.6995596200000005,2.64869,-0.26638469,-2.7293678,0.7510160000000001,9.0052364260672,59.85375352068001,1.5710528901949399,1.5710127476221438,2.0943270345523675,867.631589090616,0.09220503380224986,5.63157894736842,2.05758906197,5.0,1.90668249914,5.363636363636363,1.9979085004,3.6666666666666665,-0.9511410093099015,0.48267303234639847,1,1,1
513,80.0,0.3125,0.2812,0.4062,6.5822,6.5819,24.3861,90.012,90.0049,119.9923,0.3119,0.8434,1.074271,1.297993,2.3328699258504,1.7351330000000005,1.4073639999999998,0.43386499999999995,-5.69161972,2.367295,-0.23742897,-2.7419117,0.771795,9.329679253235199,74.6769100125,1.571005766305136,1.5708818479282445,2.094260712040792,915.0166732576398,0.08743010082557755,5.5,2.0656855303,5.4444444444444455,2.0528056981,5.538461538461538,2.07445095932,3.6666666666666665,-1.1650726553683795,-0.17031393766967753,1,1,1
521,80.0,0.375,0.4375,0.1875,6.4006,6.4004,24.0576,90.0131,90.0039,119.9961,0.2436,1.7464,1.06125,1.25375,1.93989818625,1.729375,1.4050000000000002,0.3251875,-5.751225,2.475,-0.20199999999999999,-2.728625,0.7262500000000001,8.359297911625001,62.150264475,1.5710249649269084,1.5708643946357244,2.0943270345523675,853.5476679911637,0.09372645840422844,5.583333333333332,2.03572324889,5.285714285714286,1.96888103699,5.833333333333332,2.08659971561,3.6666666666666665,-1.412227743146395,0.5575565262535971,1,1,1
550,80.0,0.2188,0.1562,0.625,6.774,6.7735,24.7382,90.0138,90.0002,119.9889,0.3504,0.5710000000000001,1.083132,1.342812,2.7435499632672,1.7474900000000002,1.404696,0.5351994000000001,-5.634341839999999,2.23036,-0.26827616,-2.756842,0.8184359999999999,10.3078084660524,88.55554324568001,1.5710371822316718,1.5707998174534008,2.094201370846224,983.117900635592,0.08137375990029222,5.571428571428571,2.13344657175,5.6,2.14010807093,5.45,2.10435597227,3.6666666666666665,-1.0486799199199006,-0.5603660693261268,1,1,1
561,80.0,0.75,0.0312,0.2188,6.3088,6.3084,23.816,90.012,90.0122,119.9997,0.4439,2.0151,1.1168799999999999,1.25626,1.7847931851252,1.6534360000000001,1.470628,0.432122,-5.72811096,2.824364,-0.26397271999999994,-2.7171276000000004,0.72126,8.4270610053832,47.53368995,1.571005766305136,1.5710092569636398,2.0943898664054394,820.8554958561508,0.09745929753026768,5.541666666666668,2.0003583377700003,6.0,2.08990505992,5.285714285714286,1.94359406596,3.6666666666666665,-0.8121559671421474,0.7006688219587914,1,1,1
562,80.0,0.3125,0.6875,0.0,6.282,6.282,23.8637,90.0145,90.0009,119.9984,0.132,2.5282,1.03375,1.216875,1.6667380468125002,1.7475,1.3831250000000002,0.204375,-5.806262500000001,2.456875,-0.1544125,-2.7210625000000004,0.6906249999999999,7.548234768499999,56.3662933125,1.5710493995364359,1.5708120347581649,2.0943671771251635,815.5888099093756,0.09808864347818752,5.0,1.8703345998700005,5.7272727272727275,2.0333168637,0.0,0.0,3.6666666666666665,-2.0249533563957662,0.9275075870793201,1,1,0
565,80.0,0.3438,0.6562,0.0,6.2719,6.2719,23.8401,90.0156,90.0003,119.9989,0.2304,2.434,1.038132,1.216562,1.6495064881422,1.74124,1.3884459999999998,0.21182440000000002,-5.80506684,2.48661,-0.15905116,-2.719967,0.689686,7.5424283383024004,55.02848557068,1.5710685981582082,1.5708015627826524,2.094375903771424,812.1602820545479,0.09850272386827563,5.545454545454546,1.99375972054,5.476190476190476,1.97915782882,0.0,0.0,3.6666666666666665,-1.4679383501604009,0.8895359945653355,1,1,0
576,80.0,0.125,0.4688,0.4062,6.6429,6.6426,24.5273,90.0041,90.0011,119.9904,0.3064,0.7927,1.0481200000000002,1.29999,2.4362779969998,1.772814,1.375622,0.389253,-5.69936404,2.1893860000000003,-0.20965228,-2.7487474,0.77749,9.365222802366805,82.697906325,1.5708678852942282,1.5708155254166685,2.0942275507850043,937.3854161508928,0.08534376428480966,6.0,2.18917828251,5.333333333333333,2.04258226432,5.538461538461538,2.09144760635,3.6666666666666665,-1.1828638411157009,-0.23231043913902694,1,1,1
590,80.0,0.1562,0.125,0.7188,6.8634,6.8629,24.9061,90.0145,89.9956,119.9874,0.3229,0.7307,1.083748,1.362198,2.9318792007329995,1.757196,1.3996819999999999,0.5732976,-5.61039412,2.150254,-0.27817156,-2.7639106,0.8390740000000001,10.730969428080801,95.46106972931999,1.5710493995364359,1.570719532307809,2.094175190907444,1016.1046816195687,0.07873204547437772,5.6,2.16441935257,5.25,2.07598079012,5.521739130434782,2.14561745566,3.6666666666666665,-1.1304126012179074,-0.3137523001849649,1,1,1
593,80.0,0.4375,0.4375,0.125,6.3346,6.3344,23.9303,90.0151,90.0028,119.9979,0.3596,1.6946,1.06375,1.240625,1.8029673871875,1.71875,1.4118750000000002,0.30475,-5.7663875,2.548125,-0.1984875,-2.7231875,0.711875,8.07348445125,56.6604856375,1.571059871511948,1.5708451960139522,2.0943584504789032,831.5964388348457,0.0962005081600499,5.571428571428571,2.01530440473,5.5,2.00011246943,5.25,1.94368526953,3.6666666666666665,-1.022762976384672,0.5274467247822268,1,1,1
598,80.0,0.2188,0.7812,0.0,6.3125,6.3125,23.9342,90.0106,90.0028,119.9972,0.1843,2.2461,1.020632,1.217812,1.7183226170172,1.7662400000000005,1.367196,0.1820744,-5.80984184,2.3678600000000003,-0.14052616,-2.724342,0.6934359999999999,7.565616957302399,60.37116824568001,1.5709813316956085,1.5708451960139522,2.09434623317414,825.9705623101476,0.09685575206972136,5.285714285714286,1.94782671875,5.56,2.0081599211900003,0.0,0.0,3.6666666666666665,-1.6911904143063594,0.8091953789226123,1,1,0
605,80.0,0.25,0.4688,0.2812,6.5099,6.5097,24.2723,90.0089,90.0037,119.9933,0.2839,1.5121,1.0531199999999998,1.27374,2.1624163988748,1.751564,1.3893719999999998,0.348378,-5.729689039999999,2.335636,-0.20262728,-2.7378724,0.74874,8.793595881616799,71.71834865,1.5709516610983238,1.5708609039772201,2.094278165333312,890.853233258838,0.08980154868760065,5.375,2.01824991541,5.533333333333332,2.05450879562,5.5555555555555545,2.05943237831,3.6666666666666665,-1.2591332155032116,0.4134994131364864,1,1,1
610,80.0,0.625,0.375,0.0,6.184,6.1838,23.6287,90.0186,89.99799999999998,120.0025,0.25,2.8953,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5711209580357677,1.5707614202098563,2.094438735624496,782.5001097924257,0.1022364073804688,5.55,1.96987133632,5.416666666666668,1.9420656807900003,0.0,0.0,3.6666666666666665,-1.3862943611198906,1.063088732599063,1,1,0
611,80.0,0.4062,0.2188,0.375,6.5294,6.5291,24.2753,90.0139,90.0072,119.9937,0.3059,1.5085,1.084368,1.290938,2.2302898843578003,1.71751,1.421554,0.4385506,-5.69738316,2.46339,-0.24494884,-2.737283,0.762814,9.176167484947602,69.27204337932,1.571038927560924,1.57092199050104,2.09428514665032,896.291688261975,0.08925665723301564,5.461538461538462,2.04255917317,5.428571428571429,2.03493565569,5.583333333333332,2.069943143,3.6666666666666665,-1.1844970278252793,0.4111157796169787,1,1,1
636,80.0,0.0,0.5938,0.4062,6.6845,6.6842,24.6215,89.9965,89.9997,119.98899999999999,0.07400000000000001,1.3244,1.03062,1.30124,2.5050941258748,1.797814,1.354372,0.359503,-5.704139039999999,2.070636,-0.19112728,-2.7531224,0.7812399999999999,9.3884114213668,88.040589,1.5707352402710768,1.5707910908071407,2.0942031161754757,952.8216789656868,0.08396114589546504,0.0,0.0,5.2105263157894735,2.02230360754,5.9230769230769225,2.18627587245,3.6666666666666665,-2.603690185777967,0.2809595266909542,0,1,1
638,80.0,0.4688,0.25,0.2812,6.4405,6.4402,24.1077,90.0144,90.0071,119.9957,0.4343,1.1538,1.083752,1.2715519999999998,2.041960646892,1.707804,1.426568,0.4004524,-5.72133088,2.543496,-0.23505344,-2.7302144,0.7421760000000001,8.7530065229192,62.36651689568001,1.5710476542071836,1.570920245171788,2.0943200532353594,866.0124461870582,0.09237742523474084,5.6,2.04944217686,5.5,2.02767403682,5.333333333333333,1.9895798096,3.6666666666666665,-0.8340197394413608,0.14306084284065193,1,1,1
639,80.0,0.0,0.5312,0.4688,6.7305,6.7302,24.7019,89.9977,89.9978,119.9883,0.08,1.1609,1.03688,1.3137599999999998,2.6077808968752003,1.795936,1.358128,0.394872,-5.68656096,2.056864,-0.20392272,-2.7563776,0.79376,9.6630693228832,90.863536,1.5707561842221007,1.5707579295513527,2.094190898870712,969.1421411278012,0.08254723079826362,0.0,0.0,5.176470588235294,2.02449878098,5.866666666666666,2.18775428838,3.6666666666666665,-2.5257286443082556,0.14919556636185308,0,1,1
641,80.0,0.0312,0.7188,0.25,6.5589,6.5588,24.3969,89.99700000000001,90.0037,119.9912,0.1472,1.5702,1.019368,1.269688,2.2316928017327995,1.7962600000000002,1.3503040000000002,0.27867559999999997,-5.746808159999999,2.13464,-0.16382384,-2.7439080000000002,0.7490640000000001,8.6972950401976,79.66321640432,1.5707439669173369,1.5708609039772201,2.09424151341902,908.9901524588284,0.08800975432307942,6.0,2.16524839914,5.3478260869565215,2.02534534968,5.875,2.14083977866,3.6666666666666665,-1.915963072687361,0.45120299978201817,1,1,1
643,80.0,0.125,0.5938,0.2812,6.5507,6.5506,24.3664,90.0029,90.00299999999999,119.9919,0.1711,1.4918,1.03562,1.2749899999999998,2.2312325277497997,1.776564,1.3681219999999998,0.318628,-5.73446404,2.216886,-0.18410228,-2.7422474,0.75249,8.816784500616803,77.061031325,1.5708469413432042,1.570848686672456,2.0942537307237843,905.5787688723656,0.08834129371166317,5.25,1.99885727695,5.42105263157895,2.0401745308400003,5.777777777777778,2.1184695064500003,3.6666666666666665,-1.7655070980839893,0.3999834445389258,1,1,1
646,80.0,0.4688,0.25,0.2812,6.4405,6.4402,24.1077,90.0144,90.0071,119.9957,0.2962,1.6725,1.083752,1.2715519999999998,2.041960646892,1.707804,1.426568,0.4004524,-5.72133088,2.543496,-0.23505344,-2.7302144,0.7421760000000001,8.7530065229192,62.36651689568001,1.5710476542071836,1.570920245171788,2.0943200532353594,866.0124461870582,0.09237742523474084,5.4,2.00509968061,5.625,2.05476327261,5.5555555555555545,2.03986419881,3.6666666666666665,-1.2167203771484385,0.5143195130202465,1,1,1
660,10.0,0.25,0.5,0.25,3.2434,3.2433,12.1161,90.0088,90.0037,119.9938,0.2825,2.006,1.05,1.2675,2.11123704975,1.7525000000000002,1.3875,0.33075,-5.73845,2.3425,-0.19625,-2.73625,0.7424999999999999,8.6567056815,70.31138465,1.5709499157690718,1.5708609039772201,2.0942868919795714,110.3845352896527,0.09059240022852537,2.0,2.14324833976,3.0,1.9480337663900005,2.0,2.14351334957,1.6666666666666667,-1.2640767283956416,0.6961426895397437,1,1,1
665,80.0,0.0,0.5625,0.4375,6.7075,6.7072,24.6617,89.99700000000001,89.9988,119.9887,0.0272,1.3714,1.03375,1.3075,2.556437511375,1.796875,1.35625,0.3771875,-5.69535,2.06375,-0.197525,-2.75475,0.7875,9.525740372125,89.4520625,1.5707439669173369,1.5707753828438729,2.09419788018772,960.9593551826705,0.0832501391120675,0.0,0.0,5.111111111111111,2.0012722983400004,6.0,2.20830487192,3.6666666666666665,-3.6045383056801854,0.315832115868127,0,1,1
666,80.0,0.375,0.625,0.0,6.2619,6.2619,23.8166,90.0165,89.9999,119.9993,0.2226,2.5022,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5710843061214754,1.5707945814656443,2.0943828850884314,808.7712218692931,0.09891548788679444,5.5,1.98143443208,5.5,1.98143443208,0.0,0.0,3.6666666666666665,-1.5023788401406926,0.9171703449011627,1,1,0
674,80.0,0.2812,0.3438,0.375,6.5691,6.5688,24.3694,90.0106,90.0042,119.9924,0.3017,0.9876,1.066868,1.292188,2.2991060132328,1.7425099999999998,1.400304,0.4088006,-5.7021581600000015,2.34464,-0.22642384,-2.741658,0.766564,9.1993561039476,74.61472605431999,1.5709813316956085,1.5708696306234802,2.094262457370044,910.753018672686,0.08783940141816984,5.5555555555555545,2.07498804857,5.363636363636363,2.03043787695,5.583333333333332,2.0811823845400004,3.6666666666666665,-1.1983221328171216,-0.01247752151111258,1,1,1
679,80.0,0.625,0.3438,0.0312,6.2071,6.2069,23.6688,90.0177,89.9997,120.0018,0.2487,2.9433,1.08062,1.21999,1.5458770737498,1.6840640000000002,1.438122,0.29637800000000003,-5.7855640400000015,2.746886,-0.20710228,-2.7117474,0.6874899999999999,7.6271534211168,44.416550625,1.5711052500724998,1.5707910908071407,2.0944265183197315,789.7005810723068,0.1013042182283452,5.55,1.97599746064,5.363636363636363,1.93649704437,6.0,2.06126053492,3.6666666666666665,-1.391507928172778,1.0795314008553176,1,1,1
682,80.0,0.0625,0.4375,0.5,6.7327,6.7323,24.695,90.0025,89.99799999999998,119.9887,0.311,0.7527,1.04875,1.319375,2.6245521815625,1.7825,1.370625,0.427375,-5.6754125,2.109375,-0.2195625,-2.7558125,0.798125,9.7883652135,89.5991586625,1.5708399600261964,1.5707614202098563,2.09419788018772,969.4866335052848,0.08251789889124234,5.5,2.1064217578,5.571428571428571,2.12318402259,5.4375,2.0913935241900004,3.6666666666666665,-1.1679623668029029,-0.2840885369416507,1,1,1
683,80.0,0.4062,0.1562,0.4375,6.5757,6.5753,24.3557,90.0147,90.0079,119.9929,0.3874,1.226,1.090519,1.303316,2.3326287411459,1.7154540000000005,1.4251709999999995,0.4738501,-5.67925134,2.449424,-0.25771303,-2.7402598,0.7752439999999999,9.449626015190999,72.08350857932,1.5710528901949399,1.5709342078058042,2.094271184016304,912.0525114609276,0.08771424780340313,5.6923076923076925,2.10608262323,5.2,1.99069839575,5.428571428571429,2.04687229885,3.6666666666666665,-0.9482975280092415,0.20375683751401963,1,1,1
688,80.0,0.3125,0.0625,0.625,6.744,6.7435,24.6676,90.01700000000002,90.0043,119.9897,0.3056,0.8366,1.09625,1.341875,2.6919653930624996,1.7287500000000002,1.4206249999999998,0.5574999999999999,-5.6307625,2.319375,-0.2821625,-2.7535625,0.815625,10.29042627725,84.55066831250002,1.5710930327677357,1.5708713759527322,2.09421533348024,971.6402229319187,0.08233500231042355,5.5,2.10814053051,5.0,1.97672295851,5.55,2.11997994774,3.6666666666666665,-1.1854782216897717,-0.178409219974039,1,1,1
696,80.0,0.0,0.8438,0.1562,6.5005,6.5004,24.2999,89.9949,90.0061,119.992,0.132,1.6904,1.0056200000000002,1.25124,2.0950031873748003,1.805314,1.339372,0.21825300000000006,-5.77433904,2.125636,-0.14002728,-2.7401224,0.73124,8.2915348178668,76.766839,1.5707073150030448,1.5709027918792682,2.094255476053036,889.3177566146803,0.08995659808315512,0.0,0.0,5.407407407407407,2.0246537792400003,6.0,2.14847225982,3.6666666666666665,-2.0249533563957662,0.5249651873197099,0,1,1
697,80.0,0.4062,0.0,0.5938,6.6914,6.6909,24.5569,90.0181,90.0088,119.9909,0.2092,1.0881,1.106248,1.334698,2.589201473733,1.710946,1.434682,0.5621725999999999,-5.63594412,2.415254,-0.28967156,-2.7486606,0.806574,10.136153888330801,79.13882937931999,1.5711122313895076,1.5709499157690718,2.094236277431264,952.2379184284633,0.0840126174895754,5.230769230769232,2.02698531507,0.0,0.0,5.684210526315789,2.1359005796400004,3.6666666666666665,-1.5644645467913691,0.08443305597482938,1,0,1
705,80.0,0.0,0.3125,0.6875,6.8917,6.8912,24.9836,90.0046,89.9904,119.9862,0.0871,0.9692,1.05875,1.3575,2.966528449875,1.7893750000000002,1.37125,0.5184375,-5.62515,2.00875,-0.248625,-2.76775,0.8375,10.622616975625,100.7258125,1.5708766119404882,1.570628775186705,2.0941542469564203,1027.7020844778538,0.07784357082494946,0.0,0.0,5.0,2.01267202222,5.7272727272727275,2.20235474467,3.6666666666666665,-2.44069839512368,-0.03128429003976644,0,1,1
712,80.0,0.3438,0.3438,0.3125,6.5029,6.5027,24.2419,90.0121,90.0051,119.9939,0.3176,1.4332,1.069481,1.279184,2.1623040391041,1.732046,1.407329,0.3883999,-5.71789866,2.418076,-0.22293697,-2.7364901999999995,0.752256,8.914284713309,69.12764537068001,1.5710075116343882,1.5708853385867485,2.094288637308824,887.8196484845556,0.09010839097394864,5.363636363636363,2.01327555173,5.636363636363638,2.07466660027,5.5,2.04473212453,3.6666666666666665,-1.1469625496091564,0.3599097064486617,1,1,1
718,80.0,0.5,0.0,0.5,6.5929,6.5924,24.3657,90.0168,90.0124,119.9929,0.3639,0.9587,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5710895421092317,1.5710127476221438,2.094271184016304,917.1926665130484,0.08722267732922599,5.5,2.0674432565000003,0.0,0.0,5.5,2.0674432565000003,3.6666666666666665,-1.0108761743640229,-0.042177078899186156,1,0,1
