,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
316,20.0,0.625,0.375,0.0,12.1361,2.9957,5.7492,89.9994,103.8806,90.0002,0.0486,3.2901,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5707858548193845,1.8130584989472216,1.5707998174534008,202.91476561821648,0.09856355174088187,3.4,1.89428585963,3.6666666666666665,1.93128561318,0.0,0.0,2.333333333333333,-3.024131748075689,1.1909179594521357,1,1,0
324,80.0,0.3125,0.5625,0.125,24.5638,6.1501,5.9411,89.9998,104.1265,90.0001,0.1337,2.2578,1.04625,1.241875,1.8717835160625,1.74375,1.390625,0.275,-5.7711625,2.4293750000000003,-0.1799625,-2.7275625,0.7156250000000001,8.09667307025,62.0031683125,1.5707928361363923,1.8173502635778755,1.5707980721241486,870.3792269631699,0.0919139583318493,4.8,1.94472978533,5.222222222222221,1.97544634435,4.5,1.91940209631,3.333333333333333,-2.0121567948742394,0.8143908878453096,1,1,1
327,80.0,0.25,0.5,0.25,24.5958,6.2379,6.0820000000000025,89.9999,104.4479,90.0001,0.1214,1.714,1.05,1.2675,2.11123704975,1.7525000000000002,1.3875,0.33075,-5.73845,2.3425,-0.19625,-2.73625,0.7424999999999999,8.6567056815,70.31138465,1.5707945814656443,1.8229597517937848,1.5707980721241486,903.6272263698672,0.08853208232932866,4.75,1.96620854613,4.875,1.97598312003,5.5,2.01819150733,3.333333333333333,-2.1086644003567394,0.538829820175588,1,1,1
329,80.0,0.2188,0.4688,0.3125,24.6118,6.2817,6.1525,90.0,104.6036,90.0001,0.1505,1.5436,1.0519809999999998,1.280434,2.2311201679791,1.7570459999999999,1.386079,0.3586499,-5.72267366,2.2993259999999998,-0.20441197,-2.7408652,0.7560060000000001,8.937473332309,74.47032804568,1.5707963267948966,1.8256772294391408,1.5707980721241486,920.4706371405413,0.08691206082197414,4.571428571428571,1.96415831961,4.933333333333334,1.99310604488,5.4,2.02470590092,3.333333333333333,-1.8937921947932066,0.4341173506813267,1,1,1
342,20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0229,3.5488,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.5707823641608807,1.8138473877691228,1.5707998174534008,199.6963802649353,0.10015204068028767,3.6666666666666665,1.92097590957,3.0,1.81717367066,0.0,0.0,2.333333333333333,-3.776618368421943,1.2666095181739108,1,1,0
345,80.0,0.4062,0.375,0.2188,24.4417,6.1759,6.0181,89.9997,104.4178,90.0001,0.1464,2.0916,1.0687479999999998,1.259698,1.974065065983,1.7221959999999998,1.412182,0.3502976,-5.74124412,2.497754,-0.21302156,-2.7291606,0.731574,8.490838983080799,62.22820437931999,1.5707910908071407,1.8224344076889352,1.5707980721241486,879.8189557819237,0.09092779767276256,4.9230769230769225,1.96181690148,4.833333333333333,1.95502790941,5.428571428571429,1.99586395189,3.333333333333333,-1.9214126774549258,0.7379293233318386,1,1,1
346,80.0,0.375,0.3125,0.3125,24.4494,6.2373,6.1206,89.9998,104.6574,90.0001,0.195,1.507,1.07375,1.27875,2.1449436555,1.725625,1.4125,0.3958125,-5.716125,2.4475,-0.22755,-2.735125,0.75125,8.907736213375,67.787139475,1.5707928361363923,1.8266162165767128,1.5707980721241486,903.0049474245627,0.08859309157515242,4.666666666666667,1.95969020745,5.0,1.98523815558,5.4,2.01173232402,3.333333333333333,-1.6347557204183902,0.4101209196443583,1,1,1
347,80.0,0.3125,0.5,0.1875,24.5473,6.1851,6.0052,89.9998,104.2998,90.0001,0.1845,1.8698,1.0525,1.254375,1.9743062506875,1.741875,1.394375,0.3103125,-5.7536125,2.415625,-0.1927375,-2.7308125,0.7281249999999999,8.370892221124999,64.8216058125,1.5707928361363923,1.820374919171582,1.5707980721241486,883.5052731159033,0.0905484125950487,5.2,1.98398660598,5.125,1.97888099829,4.333333333333333,1.91420996745,3.333333333333333,-1.6901058155015551,0.6258314732750782,1,1,1
349,80.0,0.25,0.3438,0.4062,24.5546,6.3253,6.2424,90.0,104.8579,90.0001,0.1676,1.5656,1.06562,1.29874,2.3674618681248,1.747814,1.396872,0.41900299999999996,-5.69458904,2.308136,-0.22817728,-2.7443724,0.77374,9.3420341833668,77.35522365,1.5707963267948966,1.830115601726962,1.5707980721241486,937.1228793079564,0.08536767351051995,4.75,1.99194087979,4.909090909090909,2.00412183345,5.230769230769232,2.02648770215,3.333333333333333,-1.7861750909341545,0.4482691370997295,1,1,1
352,80.0,0.625,0.0,0.375,24.1731,6.2012,6.1339999999999995,89.9995,104.9066,90.0002,0.3264,1.4741,1.115,1.2887499999999998,2.109834132375,1.67375,1.45875,0.490625,-5.689025000000001,2.67125,-0.277375,-2.729625,0.7562500000000001,9.13557812625,59.920211625,1.5707876001486365,1.8309655770726831,1.5707998174534008,888.5558197320044,0.0900337358930682,5.5,2.0069544926700003,0.0,0.0,4.166666666666667,1.90494284505,3.333333333333333,-1.119631655892185,0.38804763407109544,1,0,1
364,80.0,0.0,0.1875,0.8125,24.7073,6.6238,6.7113,90.0003,105.75399999999999,90.0,0.1457,0.8837,1.07125,1.3825,3.171573919125,1.785625,1.37875,0.5890625,-5.59005,1.98125,-0.274175,-2.7742500000000003,0.8625,11.171055277375,106.3626875,1.5708015627826524,1.8457554971540835,1.5707963267948966,1057.087992013429,0.07567960340522317,0.0,0.0,4.0,2.01120704272,5.230769230769232,2.11339010591,3.333333333333333,-1.926205565780978,-0.12363764045817827,0,1,1
366,80.0,0.25,0.3438,0.4062,24.5546,6.3253,6.2424,90.0,104.8579,90.0001,0.1828,1.4292,1.06562,1.29874,2.3674618681248,1.747814,1.396872,0.41900299999999996,-5.69458904,2.308136,-0.22817728,-2.7443724,0.77374,9.3420341833668,77.35522365,1.5707963267948966,1.830115601726962,1.5707980721241486,937.1228793079564,0.08536767351051995,4.75,1.99194087979,4.727272727272728,1.99013381524,5.384615384615384,2.03623977657,3.333333333333333,-1.6993626199620875,0.3571148471671177,1,1,1
368,20.0,0.25,0.0,0.75,12.2319,3.2589,6.5962,90.0,105.6922,90.0001,0.3236,0.9869,1.1,1.3675,2.93141892675,1.7375,1.4175,0.61325,-5.5980500000000015,2.2325,-0.29845,-2.76225,0.8425,10.850458888499999,92.85888465,1.5707963267948966,1.8446768836763507,1.5707980721241486,253.14108322403771,0.07900732565918342,3.5,2.04777690193,0.0,0.0,3.5,2.04777690193,2.333333333333333,-1.1282470937978004,-0.013186561804175559,1,0,1
383,80.0,0.4375,0.125,0.4375,24.3514,6.2895,6.2364,89.9997,105.0013,90.0001,0.2187,1.8251,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.6786375000000024,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5707910908071407,1.8326184038743216,1.5707980721241486,922.6036246941555,0.08671112692248538,4.857142857142857,1.99022117295,4.5,1.96143859731,5.285714285714286,2.01962607456,3.333333333333333,-1.520054351299415,0.6016347800538379,1,1,1
394,80.0,0.2188,0.0,0.7812,24.4881,6.5441,6.6348,90.0001,105.7537,90.0,0.2804,0.9055,1.098752,1.3740519999999998,2.999774781642,1.742804,1.414068,0.6234523999999999,-5.590480879999999,2.195996,-0.30020344,-2.7649644,0.8496760000000001,10.993136967919199,95.59938224568,1.5707980721241486,1.8457502611663272,1.5707963267948966,1023.3059098794199,0.07817799079204645,6.0,2.1325046371200003,0.0,0.0,4.72,2.05470193283,3.333333333333333,-1.271538123821702,-0.09926800165866902,1,0,1
408,80.0,0.125,0.5,0.375,24.6928,6.3434,6.2358,90.0001,104.735,90.0001,0.1837,1.254,1.045,1.29375,2.385098647875,1.77375,1.37375,0.371625,-5.708125000000001,2.19625,-0.203275,-2.747125,0.77125,9.228332602250001,81.290942325,1.5707980721241486,1.827970592076261,1.5707980721241486,944.6297914571918,0.08468926210403707,5.5,2.04859782726,4.75,1.99683671175,5.166666666666667,2.02744812415,3.333333333333333,-1.694451286761057,0.22633844221072896,1,1,1
411,80.0,0.1875,0.7812,0.0312,24.7185,6.1332,5.8708,89.9999,103.8157,90.0001,0.0323,2.2885,1.0192709999999998,1.224243,1.7865496469753999,1.7713830000000002,1.363614,0.19224000000000002,-5.80169472,2.3310450000000005,-0.14225397,-2.7267867000000003,0.700545,7.707552966985201,63.1089676875,1.5707945814656443,1.8119257802626767,1.5707980721241486,864.2841774249642,0.09256214806378944,4.333333333333333,1.89814644837,5.12,1.96372919478,6.0,2.0167141255,3.333333333333333,-3.4326880487535263,0.8278965811115597,1,1,1
416,80.0,0.375,0.375,0.25,24.4659,6.2023,6.0565,89.9998,104.4912,90.0001,0.0825,2.1433,1.0675,1.26625,2.042420920875,1.7275,1.40875,0.3605,-5.733675,2.46125,-0.214775,-2.7318750000000005,0.7387499999999999,8.6335170625,64.968701975,1.5707928361363923,1.8237154793598989,1.5707980721241486,889.8043469963771,0.08990740522907978,5.0,1.97506703522,4.333333333333333,1.919734875,6.0,2.03501020879,3.333333333333333,-2.494956985641502,0.7623466973609497,1,1,1
417,80.0,0.2188,0.5,0.2812,24.62,6.2643,6.1204,90.0,104.5208,90.0001,0.091,1.8706,1.048752,1.274052,2.179592904642,1.7578040000000001,1.384068,0.34095240000000004,-5.73088088,2.305996,-0.19800344,-2.7389644,0.749676,8.799383760919198,73.05188224568,1.5707963267948966,1.824232096818489,1.5707980721241486,913.779035487148,0.08754851763189217,4.285714285714286,1.93259987988,4.875,1.9836203942,5.777777777777778,2.0415982513900004,3.333333333333333,-2.396895772465287,0.6262592350183136,1,1,1
420,80.0,0.3438,0.2812,0.375,24.4654,6.2812,6.1912,89.9998,104.8096,90.0001,0.2026,1.6601,1.075632,1.291562,2.2646428958922,1.72999,1.4109459999999998,0.4236994000000001,-5.6997668400000014,2.40411,-0.23570116,-2.7394670000000003,0.764686,9.1877432435524,71.93911057068001,1.5707928361363923,1.8292726076982488,1.5707980721241486,919.8090790685055,0.08697457094141355,4.727272727272728,1.97743302391,4.888888888888889,1.98988939635,5.333333333333333,2.02025180416,3.333333333333333,-1.596521687167554,0.5068778415178933,1,1,1
422,80.0,0.375,0.4062,0.2188,24.4741,6.1848,6.0244,89.9998,104.4069,90.0001,0.11800000000000001,2.2205,1.0643799999999999,1.26001,1.9912415717502,1.728436,1.406878,0.34287199999999995,-5.74243596,2.468114,-0.20839772,-2.7302526000000005,0.73251,8.4966268623832,63.561737975,1.5707928361363923,1.822244166800468,1.5707980721241486,883.2215822671858,0.09057749675301638,4.5,1.92992273023,5.0769230769230775,1.97545718291,5.7142857142857135,2.01507215674,3.333333333333333,-2.137070654516472,0.7977323957500199,1,1,1
424,80.0,0.4375,0.2812,0.2812,24.3927,6.202000000000001,6.0758,89.9997,104.5965,90.0001,0.1662,1.9916,1.0792709999999999,1.2717429999999998,2.0590083277254,1.7138830000000005,1.421114,0.39299,-5.72194472,2.513545,-0.23040397,-2.7310367,0.743045,8.7580523324852,63.69735233750001,1.5707910908071407,1.8255533110622488,1.5707980721241486,889.5018838352343,0.0899379770339179,5.0,1.9750508201400003,4.4444444444444455,1.93037228053,5.5555555555555545,2.01079365183,3.333333333333333,-1.7945633965607892,0.6889383357858906,1,1,1
427,80.0,0.2812,0.25,0.4688,24.5056,6.3514,6.3003,89.9999,105.0268,90.0001,0.1912,1.4875,1.076248,1.3109479999999998,2.452972133358,1.739696,1.405932,0.4617976,-5.67581912,2.324004,-0.24559656,-2.7465356,0.785324,9.6109042055808,78.84463705431999,1.5707945814656443,1.83306346283358,1.5707980721241486,947.0770888522104,0.08447042056202023,4.666666666666667,1.99311889912,4.75,1.99977937439,5.333333333333333,2.0405747854,3.333333333333333,-1.6544352783648362,0.3970968584376478,1,1,1
462,80.0,0.4688,0.2812,0.25,24.3685,6.1757,6.0374,89.9997,104.5239,90.0001,0.1379,2.2921,1.080632,1.265312,1.9907812977672,1.70874,1.424696,0.3828244,-5.73009184,2.55036,-0.22867616,-2.728592,0.7359359999999999,8.6161163228024,60.959552895680005,1.5707910908071407,1.8242862020253008,1.5707980721241486,879.5481885571988,0.09095578962106796,4.533333333333333,1.9305858688900004,5.111111111111111,1.97519562951,5.75,2.01408619004,3.333333333333333,-1.981226494182881,0.8294684279181836,1,1,1
470,80.0,0.0625,0.5,0.4375,24.7412,6.3961,6.3127,90.0002,104.8741,90.0001,0.0936,1.3454,1.0425,1.3068749999999998,2.5220294469375,1.784375,1.3668749999999998,0.3920625,-5.6929625,2.123125,-0.2067875,-2.7525625,0.785625,9.514146062625,86.7807211625,1.5707998174534008,1.830398345065785,1.5707980721241486,965.4938594412744,0.08285914945776614,4.0,1.94118609495,4.5,1.99115146323,5.7142857142857135,2.0760925893,3.333333333333333,-2.3687248954985907,0.29669136660936835,1,1,1
481,80.0,0.375,0.1562,0.4688,24.4081,6.3248,6.2812,89.9998,105.0586,90.0001,0.2623,1.4629,1.0893799999999998,1.3100100000000001,2.4013325102502003,1.720936,1.421878,0.4841220000000001,-5.67223596,2.413114,-0.25949772,-2.7432526000000004,0.78251,9.593503465883199,74.835487975,1.5707928361363923,1.8336184775357145,1.5707980721241486,936.3709028628152,0.0854362301897804,5.0,2.0107978660900003,4.8,1.9961113864,5.066666666666666,2.0154357017900004,3.333333333333333,-1.3382663921093092,0.3804207670019034,1,1,1
486,80.0,0.25,0.375,0.375,24.5628,6.3078,6.2103,89.9999,104.7775,90.0001,0.1727,1.6209,1.0625,1.2925,2.316282519,1.74875,1.395,0.401375,-5.70335,2.315,-0.2218,-2.74275,0.7675,9.20514398325,75.94825965,1.5707945814656443,1.8287123570083588,1.5707980721241486,930.3803718271216,0.08598633679566188,4.25,1.94242926303,5.166666666666667,2.01717836198,5.333333333333333,2.02800848711,3.333333333333333,-1.7561992938295041,0.48298155053599273,1,1,1
499,80.0,0.4688,0.25,0.2812,24.3602,6.1931,6.0694,89.9997,104.6073,90.0001,0.1594,2.2109,1.083752,1.2715519999999998,2.041960646892,1.707804,1.426568,0.4004524,-5.72133088,2.543496,-0.23505344,-2.7302144,0.7421760000000001,8.7530065229192,62.36651689568001,1.5707910908071407,1.8257418066214641,1.5707980721241486,886.0641026968749,0.0902869214050174,4.8,1.9576351843,4.75,1.9537228301400005,5.5555555555555545,2.00818280009,3.333333333333333,-1.8363385126260225,0.7933996724490369,1,1,1
504,80.0,0.0,0.8438,0.1562,24.8804,6.2565,6.037000000000001,90.0002,104.1052,90.0001,0.0209,1.7267,1.0056200000000002,1.25124,2.0950031873748003,1.805314,1.339372,0.21825300000000006,-5.77433904,2.125636,-0.14002728,-2.7401224,0.73124,8.2915348178668,76.766839,1.5707998174534008,1.8169785084472008,1.5707980721241486,911.4115101643532,0.08777593777104455,0.0,0.0,4.814814814814816,1.97628535002,6.0,2.05218688759,3.333333333333333,-3.868006120011372,0.5462120724362475,0,1,1
510,80.0,0.4062,0.3125,0.2812,24.4252,6.2109,6.0822,89.9997,104.5856,90.0001,0.1171,2.1162,1.074889,1.272056,2.0762398863957,1.7201430000000002,1.415793,0.3855406,-5.723140379999999,2.48381,-0.22576531,-2.7321322,0.743984,8.7638587626828,65.03516007932001,1.5707910908071407,1.8253630701737813,1.5707980721241486,892.9489598557777,0.0895907869279796,4.461538461538462,1.93438676381,5.0,1.97759969648,5.777777777777778,2.02579873677,3.333333333333333,-2.1447270083784655,0.7496220274879243,1,1,1
520,80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.1270000000000024,89.9998,104.6466,90.0001,0.1258,1.9108,1.069481,1.279184,2.1623040391041,1.732046,1.407329,0.3883999,-5.71789866,2.418076,-0.22293697,-2.7364901999999995,0.752256,8.914284713309,69.12764537068001,1.5707928361363923,1.8264277210174984,1.5707980721241486,906.4870033361508,0.08825278211995914,4.909090909090909,1.98115138941,4.545454545454546,1.95195715509,5.6,2.02617496508,3.333333333333333,-2.073061934715797,0.6475220025336698,1,1,1
523,80.0,0.375,0.1875,0.4375,24.4164,6.3073,6.2491,89.9998,104.98,90.0001,0.1767,1.6992,1.0862500000000002,1.30375,2.34998912475,1.721875,1.42,0.4664375,-5.681025,2.42,-0.2531,-2.741625,0.77625,9.456174515125001,73.424014475,1.5707928361363923,1.832246648743647,1.5707980721241486,929.6660338887174,0.08605240708361314,4.5,1.96638890099,4.666666666666667,1.98041826143,5.571428571428571,2.04193161107,3.333333333333333,-1.7333018996564864,0.5301575520654827,1,1,1
532,80.0,0.2188,0.3125,0.4688,24.5706,6.3692,6.313,90.0,105.0057,90.0001,0.1735,1.4693,1.067611,1.311694,2.4875090227292995,1.752357,1.395457,0.4469594,-5.67878462,2.26494,-0.23635969,-2.7489928,0.787266,9.6232405848172,81.51867654568002,1.5707963267948966,1.8326951983614097,1.5707980721241486,954.2642117715384,0.08383422433026642,4.857142857142857,2.01305870484,4.6,1.9925970042,5.333333333333333,2.04574058781,3.333333333333333,-1.7515776795952231,0.3847860968997636,1,1,1
537,20.0,0.75,0.25,0.0,12.0711,2.9779,5.7236,89.9992,103.9258,90.0002,0.0371,3.5374,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.5707823641608807,1.8138473877691228,1.5707998174534008,199.6963802649353,0.10015204068028767,3.5,1.89873257266,3.5,1.89873257266,0.0,0.0,2.333333333333333,-3.2941383093687477,1.2633919940185563,1,1,0
547,80.0,0.1562,0.1562,0.6875,24.5778,6.5094,6.5508,90.0001,105.5161,90.0,0.2998,1.0097,1.080519,1.355816,2.8803519373959,1.7579540000000002,1.3976709999999999,0.5556000999999999,-5.61860134,2.156924,-0.27176303,-2.7620098,0.832744,10.592879856691,94.04262392931999,1.5707980721241486,1.8416033588635887,1.5707963267948966,1009.8455595551468,0.07922003443302883,5.6,2.10204090882,5.2,2.0780692865400003,4.818181818181818,2.05147435465,3.333333333333333,-1.2046396933136396,0.009653257028138346,1,1,1
552,80.0,0.0312,0.5,0.4688,24.7655,6.4225,6.3512,90.0002,104.9427,90.0001,0.1913,1.0463,1.041248,1.313448,2.590604391108,1.7896960000000002,1.363432,0.4022976,-5.68536912,2.086504,-0.20854656,-2.7552856,0.792824,9.6572814435808,89.53000240431999,1.5707998174534008,1.8315956409326533,1.5707980721241486,976.0384469381496,0.08196398436041269,4.0,1.94895971836,5.0,2.03878613673,5.066666666666666,2.04351384296,3.333333333333333,-1.65391240253593,0.045260131404864574,1,1,1
563,80.0,0.375,0.2812,0.3438,24.4411,6.2548,6.1527,89.9998,104.7393,90.0001,0.1052,1.9601,1.0768799999999998,1.2850099999999998,2.1962870410002,1.7246860000000002,1.414378,0.413497,-5.70733596,2.440614,-0.23394772,-2.7367526,0.75751,9.045065164133199,69.198612975,1.5707928361363923,1.8280456412340969,1.5707980721241486,909.6375203602518,0.08794711982451746,4.5,1.95070652434,4.666666666666667,1.96485960617,5.8181818181818175,2.04049013721,3.333333333333333,-2.2518919786785276,0.6729954923490924,1,1,1
567,80.0,0.4062,0.0,0.5938,24.3427,6.3858,6.4035,89.9998,105.3761,90.0001,0.1408,1.8406,1.106248,1.334698,2.589201473733,1.710946,1.434682,0.5621725999999999,-5.63594412,2.415254,-0.28967156,-2.7486606,0.806574,10.136153888330801,79.13882937931999,1.5707928361363923,1.8391598979107968,1.5707980721241486,959.779224022604,0.08335250232309248,4.0,1.94196855884,0.0,0.0,5.684210526315789,2.0706637379,3.333333333333333,-1.960414835258195,0.6100916054226194,1,0,1
569,80.0,0.0,0.4062,0.5938,24.765,6.5014,6.4860000000000015,90.0003,105.241,90.0,0.0477,1.2206,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.4654970000000001,-5.65146096,2.029364,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708015627826524,1.8368019580913524,1.5707963267948966,1007.5633115130677,0.07939947702131316,0.0,0.0,4.0,1.97297889147,5.684210526315789,2.10466038902,3.333333333333333,-3.0428238810878416,0.19934254112825744,0,1,1
574,80.0,0.4062,0.4375,0.1562,24.4582,6.141,5.954,89.9997,104.2464,90.0002,0.1105,1.9401,1.062389,1.2470560000000002,1.8711944171456998,1.7238930000000001,1.4082929999999998,0.3149156,-5.75824038,2.51131,-0.20021531,-2.7256322,0.7189840000000001,8.215420460932801,59.398285079320004,1.5707910908071407,1.8194429133510168,1.5707998174534008,866.7754550572131,0.0922961068327892,4.769230769230768,1.93980359143,5.0,1.95731568716,5.6,1.99609247056,3.333333333333333,-2.2027397580243298,0.6627395181385197,1,1,1
577,20.0,0.125,0.875,0.0,12.3959,3.0668,5.8516,90.0,103.7028,90.0001,0.0211,2.2309,1.0074999999999998,1.21875,1.769962240125,1.785,1.35125,0.15975,-5.8134250000000005,2.27875,-0.126625,-2.727625,0.6962499999999999,7.583017697000001,64.380317325,1.5707963267948966,1.809955303537176,1.5707980721241486,216.12138314386544,0.09254058857603464,3.0,1.8636008048400003,3.571428571428572,1.95947854717,0.0,0.0,2.333333333333333,-3.858482238500116,0.802405091496467,1,1,0
578,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0369,2.5969,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.443942711404,0.09549094493297576,3.333333333333333,1.9038118783,3.6,1.94300588843,0.0,0.0,2.333333333333333,-3.2995437279356556,0.9543184259708125,1,1,0
583,80.0,0.0938,0.5,0.4062,24.717,6.3698,6.2742,90.0001,104.8049,90.0001,0.187,1.2023,1.043752,1.3003019999999998,2.4534545027670003,1.7790540000000001,1.370318,0.3818274,-5.70055588,2.159746,-0.20502844,-2.7498394,0.7784260000000001,9.3710106816692,84.03143992068001,1.5707980721241486,1.829190577223405,1.5707980721241486,955.0305089551256,0.08376695744257003,5.333333333333333,2.04597838695,4.875,2.0142314906400003,5.0769230769230775,2.0289242691,3.333333333333333,-1.6766466621275504,0.1842363889987263,1,1,1
584,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0441,2.6983,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.443942711404,0.09549094493297576,3.333333333333333,1.9038118783,3.6,1.94300588843,0.0,0.0,2.333333333333333,-3.1212954965293367,0.9926219450806771,1,1,0
586,80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.2096,1.8456,1.0825,1.2781249999999995,2.1105355910625,1.7131250000000002,1.423125,0.4106875,-5.7137375,2.506875,-0.2368125,-2.7329375,0.749375,8.896141903875,65.11579813750001,1.5707910908071407,1.8269949530243963,1.5707980721241486,896.0818957310803,0.08927755418463283,4.857142857142857,1.96965896229,5.0,1.98014214782,5.2,1.9938509288900004,3.333333333333333,-1.56255432653525,0.6128044278774069,1,1,1
591,80.0,0.2812,0.2812,0.4375,24.5138,6.3339,6.2682,89.9999,104.9481,90.0001,0.1133,1.7518,1.073019,1.304566,2.4014448700209003,1.7404540000000002,1.403921,0.4441001,-5.684026340000001,2.330674,-0.23918803,-2.7446348,0.778994,9.472814634191,77.42619125431999,1.5707945814656443,1.831689888712261,1.5707980721241486,940.3156907645016,0.08507781034150122,4.4444444444444455,1.96887960468,4.4444444444444455,1.96887960468,5.7142857142857135,2.05773016711,3.333333333333333,-2.1777161109481766,0.5606438307468515,1,1,1
592,80.0,0.0938,0.625,0.2812,24.75,6.2998,6.1459,90.0001,104.4779,90.0001,0.1859,1.376,1.031252,1.275302,2.248409033517,1.782804,1.362818,0.31120240000000005,-5.73565588,2.187246,-0.17947844000000002,-2.7433394,0.7534259999999999,8.8225723799192,78.39456492068001,1.5707980721241486,1.8234833505693842,1.5707980721241486,927.8383821532112,0.08622191271538696,4.666666666666667,1.9770792417900005,5.2,2.01710904761,4.666666666666667,1.9770792417900005,3.333333333333333,-1.6825463842547386,0.31918073951115183,1,1,1
597,80.0,0.0938,0.2812,0.625,24.6593,6.4922,6.4991,90.0002,105.3472,90.0,0.2544,0.8212,1.065632,1.344062,2.8123660921422005,1.77249,1.383446,0.5054493999999999,-5.63911684,2.1116099999999998,-0.24975116,-2.761217,0.8221860000000001,10.3309970850524,93.89822592068,1.5707998174534008,1.8386554977569705,1.5707963267948966,1003.357973538828,0.07973226117677745,5.333333333333333,2.08142766548,5.111111111111111,2.06705732354,4.9,2.05219819446,3.333333333333333,-1.3688474475161698,-0.1969885938373585,1,1,1
603,80.0,0.3438,0.25,0.4062,24.4571,6.2987,6.2233,89.9998,104.8899,90.0001,0.1691,1.6896,1.078752,1.297802,2.3158222450170003,1.729054,1.4128180000000001,0.4413274,-5.6910058800000005,2.397246,-0.24207844,-2.7410894,0.770926,9.3246334436692,73.34607457068,1.5707928361363923,1.8306741070876005,1.5707980721241486,926.4951591242816,0.08634691634613134,4.363636363636363,1.95129521664,5.0,2.00309707153,5.538461538461538,2.03763164147,3.333333333333333,-1.7772650230776024,0.5244918145298053,1,1,1
612,20.0,0.125,0.625,0.25,12.3629,3.1367,6.1075,90.0001,104.4048,90.0001,0.2345,1.4383,1.0325,1.2687499999999998,2.180053178625,1.7775,1.36625,0.301,-5.7432250000000025,2.22375,-0.177725,-2.740625,0.74625,8.679894300499999,75.654067325,1.5707980721241486,1.822207514886176,1.5707980721241486,229.39523220643997,0.08718577019944936,4.0,2.04007111339,3.6,1.9971334706,3.0,1.91125818503,2.333333333333333,-1.450299691095803,0.3634618606277064,1,1,1
613,80.0,0.4062,0.2812,0.3125,24.4169,6.2284,6.1143,89.9997,104.6682,90.0001,0.1187,2.1714,1.078019,1.2783159999999998,2.1275832718959,1.7192040000000002,1.417671,0.4032251,-5.71435134,2.4769240000000003,-0.23216303,-2.7337597999999996,0.7502439999999999,8.901187713440997,66.44663357932001,1.5707910908071407,1.8268047121359283,1.5707980721241486,899.5465405493138,0.08893369758405993,4.461538461538462,1.93959784608,4.888888888888889,1.97457529033,5.8,2.03193829889,3.333333333333333,-2.1311559773665145,0.7753721208156148,1,1,1
620,80.0,0.3125,0.3438,0.3438,24.5061,6.2726,6.1655,89.9999,104.7178,90.0001,0.154,1.73,1.068229,1.2857569999999998,2.2308789832746,1.7373669999999999,1.403886,0.398635,-5.71030528,2.381455,-0.22469603,-2.7392133,0.759455,9.0574200942648,71.8769266125,1.5707945814656443,1.8276703954449176,1.5707980721241486,916.6454520865127,0.08727474708776455,4.8,1.98051746297,4.727272727272728,1.97478187856,5.454545454545454,2.02525502136,3.333333333333333,-1.870802676568508,0.5481214085096876,1,1,1
