,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
434,60.0,0.3333,0.0,0.6667,10.6456,5.3224,14.2068,89.9948,90.0043,120.0014,0.2166,1.6363,1.103332,1.350007,2.7489175577595,1.723339,1.426663,0.5860109,-5.61825858,2.329961,-0.29376854,-2.7550029,0.823341,10.469526708512198,85.54210741537999,1.5707055696737933,1.5708713759527322,2.0944195370027234,697.1053626481238,0.08607020289167687,6.0,2.12650415012,0.0,0.0,6.0,2.1265037717900004,4.0,-1.5297029444152468,0.4924375954527129,1,0,1
450,30.0,0.4167,0.0,0.5833,5.2589999999999995,5.2586,14.0718,89.9939,90.0057,120.0015,0.1922,2.0765,1.106668,1.332493,2.5661970994905,1.7091610000000002,1.435837,0.5587390999999999,-5.63849142,2.427539,-0.28908146,-2.7477471,0.8041590000000001,10.0881372269878,78.21654653462,1.570689861710525,1.5708958105622604,2.094421282331975,337.0132887868135,0.08901726133113189,6.0,2.10272650478,0.0,0.0,6.0,2.10272648812,4.0,-1.6492187824459448,0.7306837840886711,1,0,1
456,60.0,0.6667,0.0,0.3333,10.1349,5.0672,13.6668,89.9903,90.0102,120.0016,0.2,2.8023,1.116668,1.279993,2.0184739032405,1.666661,1.463337,0.47698909999999994,-5.69914142,2.720039,-0.27503145999999995,-2.7259971000000003,0.746659,8.944883385487799,56.257431184619996,1.5706270298574532,1.5709743503786,2.0944230276612275,607.8241811433114,0.09871275586163844,6.0,2.03142137095,0.0,0.0,6.0,2.03142173799,4.0,-1.6094379124341003,1.0304405085647756,1,0,1
457,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0647,3.2712,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.99441641718,6.0,1.99441641104,0.0,0.0,4.0,-2.7379940774752822,1.1851568900682954,1,1,0
461,30.0,0.0,0.5,0.5,5.319,5.3184,14.1862,89.9999,89.9995,120.0005,0.1542,1.4101,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5707945814656443,1.5707876001486365,2.094403829039455,347.5405707032776,0.08632085727226746,0.0,0.0,6.0,2.12113342585,6.0,2.12113342585,4.0,-1.869504817852908,0.34366062386104734,0,1,1
474,30.0,0.5,0.25,0.25,5.0655,5.0652,13.6565,89.9928,90.0079,120.0012,0.1999,2.8972,1.085,1.265,1.973604792,1.7025,1.43,0.39025,-5.728899999999999,2.58,-0.2333,-2.7275,0.735,8.6103284435,59.626019299999996,1.5706706630887528,1.5709342078058042,2.0944160463442194,303.4475965107165,0.0988638576972236,6.0,2.02777904289,6.0,2.02777904475,6.0,2.02777904104,4.0,-1.6099380374757828,1.063744753339034,1,1,1
479,60.0,0.0,0.0833,0.9167,11.0701,5.5345,14.6534,89.9979,89.9993,120.0011,0.1007,0.9788,1.0816700000000001,1.4033399999999998,3.3424998222917996,1.782499,1.3850019999999998,0.6479354999999999,-5.56079064,1.958326,-0.29547348,-2.7796684,0.8833399999999999,11.628233445713803,111.0615865,1.5707596748806048,1.5707841094901327,2.0944143010149667,777.4888291517879,0.07717152677995108,0.0,0.0,6.0,2.202071599,6.0,2.20207219619,4.0,-2.2956094792576205,-0.02142794741362045,0,1,1
482,30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1412,1.6933,1.02333,1.28666,2.3855116082081995,1.8000009999999995,1.349998,0.31831449999999994,-5.72460936,2.0866740000000004,-0.17622652,-2.7493316,0.7666599999999999,9.068562203786199,84.7531635,1.5708033081119046,1.5707910908071407,2.0944003383809515,331.91280965962073,0.09038518287608496,0.0,0.0,6.0,2.08942051848,6.0,2.0894205107,4.0,-1.9575779539229954,0.5266792876891578,0,1,1
490,30.0,0.5833,0.0,0.4167,5.1313,5.131,13.8018,89.9916,90.0086,120.0016,0.2627,2.2471,1.113332,1.297507,2.2011943615095,1.6808390000000002,1.454163,0.5042609,-5.678908580000001,2.622461,-0.27971854,-2.7332529,0.7658410000000001,9.326272867012197,63.582992065380004,1.570649719137729,1.570946425110568,2.0944230276612275,314.69422550617844,0.09533063389309317,6.0,2.0551851378,0.0,0.0,6.0,2.05518513377,4.0,-1.336742582290643,0.8096404959957497,1,0,1
491,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0762,3.2171,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.9944164156,6.0,1.99441641183,0.0,0.0,4.0,-2.5743938162895366,1.1684803326354374,1,1,0
493,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0604,3.6911,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927189742,6.0,1.97927189742,0.0,0.0,4.0,-2.8067661740413676,1.3059245166096003,1,1,0
495,30.0,0.3333,0.4167,0.25,5.1068,5.1064,13.7396,89.9955,90.0052,120.0008,0.1626,2.5352,1.061662,1.266667,2.0653779814677,1.7358400000000005,1.401661,0.35057540000000004,-5.73526794,2.4216349999999998,-0.20859506,-2.7333345,0.740001,8.6412527857984,66.75102091538,1.5707177869785571,1.5708870839160003,2.094409065027212,310.28794204470336,0.09668438870782124,6.0,2.04293046673,6.0,2.0429304695200003,6.0,2.04293048254,4.0,-1.816462081868427,0.9302725293945739,1,1,1
502,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0688,3.6274,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927189241,6.0,1.97927190243,0.0,0.0,4.0,-2.676551534042839,1.2885161382011858,1,1,0
503,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0375,4.4769,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.570585141955405,1.5710249649269084,2.0944195370027234,272.6162066305474,0.11004481490954182,6.0,1.95656028745,6.0,1.95656028849,0.0,0.0,4.0,-3.283414346005772,1.498930842623395,1,1,0
507,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0616,3.8839,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.7959179400000025,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,6.0,1.97170066181,6.0,1.97170066942,0.0,0.0,4.0,-2.787093408442663,1.3568398034446927,1,1,0
511,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.071,3.418,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,6.0,1.98684382203,6.0,1.9868438145200005,0.0,0.0,4.0,-2.645075401940822,1.2290555846933993,1,1,0
525,60.0,0.0,0.5833,0.4167,10.5515,5.2752,14.0928,90.0002,89.9996,120.0004,0.1592,1.4215,1.03167,1.30334,2.5223179452918,1.7974990000000002,1.355002,0.3654355,-5.70119064,2.0683260000000003,-0.19327348,-2.7536684000000005,0.7833399999999999,9.434480238713801,88.51408649999998,1.5707998174534008,1.5707893454778887,2.094402083710204,679.3276676144537,0.08832262082110934,0.0,0.0,6.0,2.10495106442,6.0,2.1049507008400004,4.0,-1.8375940055718543,0.3517126521089174,0,1,1
527,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0633,3.7185,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927189241,6.0,1.97927190243,0.0,0.0,4.0,-2.7598699498320065,1.3133203611612179,1,1,0
529,30.0,0.9167,0.0833,0.0,4.8328,4.8326,13.1683,89.9848,90.016,120.0018,0.015,5.2457,1.1183379999999998,1.2108329999999998,1.3341084062823,1.62666,1.485839,0.34817459999999995,-5.78318206,3.0308649999999995,-0.24395493999999995,-2.6999155000000004,0.672499,7.4361502597015985,30.541902334619998,1.5705310367485936,1.5710755794752158,2.0944265183197315,266.337376207192,0.11263909116782048,6.0,1.94142274518,6.0,1.9414227584,0.0,0.0,4.0,-4.199705077879927,1.6574086933817214,1,1,0
531,30.0,0.3333,0.25,0.4167,5.1932,5.1928,13.9265,89.9954,90.0047,120.0011,0.1741,2.1593,1.078332,1.300007,2.3388266192594998,1.730839,1.411663,0.4447609,-5.6884585800000025,2.384961,-0.24266854,-2.7420029,0.7733410000000001,9.372650105012198,74.26835741538,1.5707160416493051,1.5708783572697402,2.0944143010149667,325.2403680574059,0.09223947254513287,6.0,2.07528333689,6.0,2.0752833332,6.0,2.07528333131,4.0,-1.7481254322079938,0.7697840950986489,1,1,1
535,30.0,0.5,0.0833,0.4167,5.1519,5.1516,13.8434,89.9929,90.0073,120.0014,0.3231,2.3442,1.10167,1.29834,2.2470534297918,1.697499,1.440002,0.4844355,-5.68209064,2.543326,-0.26737347999999994,-2.7361684,0.7683399999999999,9.3417257627138,67.1433558,1.5706724084180048,1.570923735830292,2.0944195370027234,318.1828937355328,0.09428539557169087,6.0,2.06012754528,6.0,2.0601275316,6.0,2.06012756037,4.0,-1.1297934061516846,0.8519441923069427,1,1,1
536,30.0,0.3333,0.0833,0.5833,5.2796,5.2792,14.1134,89.995,90.0044,120.0013,0.1957,1.801,1.094893,1.333205,2.6119273428390004,1.7256600000000002,1.421526,0.5388769,-5.6410954800000015,2.348093,-0.27671077,-2.7503929,0.8065910000000001,10.102848052953,81.77421211538,1.5707090603322968,1.5708731212819844,2.094417791673472,340.663595974288,0.08806341609293729,6.0,2.10764388532,6.0,2.10764386244,6.0,2.10764388301,4.0,-1.6311724045801064,0.588342066193819,1,1,1
548,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0554,3.9333,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.7959179400000025,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,6.0,1.97170066118,6.0,1.9717006703,0.0,0.0,4.0,-2.893175685228899,1.3694787681913287,1,1,0
560,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0686,3.4592,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,6.0,1.98684381527,6.0,1.98684381935,0.0,0.0,4.0,-2.6794627442502974,1.2410373484627522,1,1,0
566,30.0,0.6667,0.0,0.3333,5.0674,5.0672,13.6668,89.9903,90.0102,120.0016,0.1722,2.9478,1.116668,1.279993,2.0184739032405,1.666661,1.463337,0.47698909999999994,-5.69914142,2.720039,-0.27503145999999995,-2.7259971000000003,0.746659,8.944883385487799,56.257431184619996,1.5706270298574532,1.5709743503786,2.0944230276612275,303.9090919027929,0.09871372985970314,6.0,2.03142149646,0.0,0.0,6.0,2.03142148611,4.0,-1.7590986869885066,1.0810591294205205,1,0,1
571,30.0,0.0,0.4167,0.5833,5.3622,5.3617,14.2797,89.9996,89.9994,120.0006,0.1753,1.198,1.04833,1.33666,2.7956025467082,1.792501,1.364998,0.45956450000000004,-5.6544093600000025,2.031674,-0.22732652,-2.7623316000000004,0.81666,10.165438807286199,96.0269135,1.5707893454778887,1.5707858548193845,2.0944055743687082,355.5433893614789,0.08437788719367575,0.0,0.0,6.0,2.13731772498,6.0,2.13731773971,4.0,-1.741256487054948,0.18065349969325756,0,1,1
573,30.0,0.6667,0.0833,0.25,5.0243,5.024,13.5733,89.9901,90.0106,120.0015,0.1684,3.2689,1.1083379999999998,1.2633329999999998,1.8818316025323,1.6691600000000002,1.4583389999999998,0.4299246,-5.7225320600000025,2.7383649999999995,-0.25800494,-2.7216655000000003,0.729999,8.5794041012016,52.501017684619995,1.5706235391989491,1.5709813316956085,2.094421282331975,296.7117190850205,0.10110824099739626,6.0,2.01263018574,6.0,2.01263016884,6.0,2.01263019645,4.0,-1.7814131771739108,1.1844535368795617,1,1,1
589,30.0,0.5833,0.3333,0.0833,4.9585,4.9582,13.427999999999999,89.9912,90.0099,120.0012,0.1034,3.6074,1.079893,1.230705,1.654113208089,1.6906599999999998,1.4340260000000002,0.3158769,-5.77194548,2.695593,-0.21156077,-2.7156429000000006,0.699091,7.862717607952999,48.54134676538,1.570642737820721,1.5709691143908442,2.0944160463442194,285.8979645786476,0.10493254138487336,6.0,1.98786636526,6.0,1.9878663591,6.0,1.98786637631,4.0,-2.269150316907808,1.282987291253962,1,1,1
595,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0782,3.1538,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.99441641481,6.0,1.99441641222,0.0,0.0,4.0,-2.5484856314308715,1.1486080749893495,1,1,0
604,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0686,3.4586,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,6.0,1.9868438213,6.0,1.98684381504,0.0,0.0,4.0,-2.6794627442502974,1.2408638829096847,1,1,0
608,60.0,0.0,0.5,0.5,10.6379,5.3184,14.1862,89.9999,89.9995,120.0005,0.1576,1.3185,1.04,1.3199999999999998,2.658960246,1.795,1.36,0.4125,-5.6778,2.05,-0.2103,-2.758,0.8,9.799959523,92.2705,1.5707945814656443,1.5707876001486365,2.094403829039455,695.0746074608754,0.08632166871867393,0.0,0.0,6.0,2.12113342545,6.0,2.12113342545,4.0,-1.8476951015583583,0.27649472681120435,0,1,1
617,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0684,3.4819,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,6.0,1.98684382056,6.0,1.98684381557,0.0,0.0,4.0,-2.682382454353632,1.2475781218066568,1,1,0
618,30.0,0.75,0.0833,0.1667,4.9604,4.9602,13.4383,89.9886,90.0123,120.0016,0.1533,3.5084,1.1116700000000002,1.2458399999999998,1.6993302335418,1.654999,1.467502,0.4026855,-5.74274064,2.835826,-0.25332347999999993,-2.7144184000000005,0.7108399999999999,8.1984719212138,45.18424045,1.5705973592601692,1.5710110022928918,2.0944230276612275,286.34119695290934,0.10477011453204793,6.0,1.98888904249,6.0,1.9888890501,6.0,1.98888903722,4.0,-1.8753584931043688,1.2551600930950895,1,1,1
630,30.0,0.8333,0.0,0.1667,4.9398,4.9396,13.3968,89.9871,90.0137,120.0018,0.165,3.9417,1.123332,1.2450070000000002,1.6534711652595002,1.6383390000000002,1.4816630000000002,0.4225109,-5.7395585800000015,2.914961,-0.26566853999999995,-2.7115029,0.7083410000000001,8.1830190255122,41.62387671538,1.5705711793213892,1.57103543690242,2.0944265183197315,283.0902814188808,0.10597326001315402,6.0,1.98390912141,0.0,0.0,6.0,1.9839091182,4.0,-1.8018098050815563,1.371612102333749,1,0,1
631,30.0,0.25,0.1667,0.5833,5.3002,5.2998,14.155,89.9962,90.0031,120.0011,0.1912,1.7771,1.08333,1.3341599999999998,2.6579702889582,1.742501,1.407498,0.5190645,-5.64485936,2.269174,-0.26437652,-2.7535816000000004,0.8091600000000001,10.119061569286199,85.34154815,1.570730004283321,1.5708504320017085,2.0944143010149667,344.339963367351,0.0871232014623734,6.0,2.11522472905,6.0,2.1152247218,6.0,2.1152247294,4.0,-1.6544352783648362,0.5749828222093035,1,1,1
649,30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0498,4.1679,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701597,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,6.0,1.96413012516,6.0,1.96413012718,0.0,0.0,4.0,-2.99974029495153,1.4274123118407887,1,1,0
656,30.0,0.1667,0.3333,0.5,5.2777,5.2772,14.1031,89.9976,90.00200000000002,120.0008,0.2231,1.693,1.063338,1.318333,2.5671870565323,1.7616599999999998,1.3883389999999998,0.4521746,-5.67143206,2.208365,-0.23500494,-2.7521655,0.794999,9.769035180701598,85.14549838462,1.5707544388928492,1.5708312333799366,2.094409065027212,340.16526854393624,0.08819242519500534,6.0,2.10662291509,6.0,2.10662292223,6.0,2.10662291939,4.0,-1.5001351775436502,0.5265021031509983,1,1,1
672,30.0,0.5833,0.1667,0.25,5.0449,5.0446,13.6149,89.9915,90.0092,120.0014,0.1921,3.0261,1.096662,1.264167,1.9277457237177,1.6858400000000002,1.444161,0.4100754,-5.725717940000001,2.659135,-0.24564506,-2.7245845,0.7325010000000001,8.594875547798399,56.06565556538,1.5706479738084769,1.57095689708608,2.0944195370027234,300.06701035694056,0.09997766820255888,6.0,2.0202042926,6.0,2.02020429902,6.0,2.02020428137,4.0,-1.6497392092076262,1.1072746617467624,1,1,1
677,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0657,3.707,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,6.0,1.97927190174,6.0,1.97927189309,0.0,0.0,4.0,-2.722656353491572,1.3102229241685952,1,1,0
678,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0915,4.3482,1.114893,1.228205,1.516480950339,1.6406600000000002,1.4765260000000002,0.3753769,-5.76239548,2.9330929999999995,-0.24861077,-2.7068929000000006,0.6915910000000001,7.816340369953001,37.85598141538,1.5705659433336334,1.5710424182194278,2.0944247729904792,276.2193365041586,0.1086093406047564,6.0,1.96515316416,6.0,1.9651531783900005,6.0,1.9651531739,4.0,-2.3914163067006613,1.4697619663611536,1,1,1
680,30.0,0.4167,0.25,0.3333,5.1294,5.129,13.7915,89.9942,90.0063,120.0011,0.1719,2.4794,1.081668,1.282493,2.1561061609905,1.7166610000000002,1.420837,0.41748909999999995,-5.70869142,2.482539,-0.23798146,-2.7347471000000003,0.754159,8.9912606234878,66.94279653462,1.5706950976982808,1.570906282537772,2.0944143010149667,314.22199726958087,0.0954739014476509,6.0,2.05152879617,6.0,2.05152878094,6.0,2.05152879431,4.0,-1.7608423665933335,0.9080165954219095,1,1,1
693,30.0,0.9167,0.0833,0.0,4.8328,4.8326,13.1683,89.9848,90.016,120.0018,0.015,5.2457,1.1183379999999998,1.2108329999999998,1.3341084062823,1.62666,1.485839,0.34817459999999995,-5.78318206,3.0308649999999995,-0.24395493999999995,-2.6999155000000004,0.672499,7.4361502597015985,30.541902334619998,1.5705310367485936,1.5710755794752158,2.0944265183197315,266.337376207192,0.11263909116782048,6.0,1.94142274558,6.0,1.94142275397,0.0,0.0,4.0,-4.199705077879927,1.6574086933817214,1,1,0
723,30.0,0.5,0.0,0.5,5.1951,5.1948,13.9368,89.9928,90.0071,120.0015,0.244,2.2564,1.11,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5706706630887528,1.570920245171788,2.094421282331975,325.7240858514432,0.09210249196518568,6.0,2.07895352024,0.0,0.0,6.0,2.07895352249,4.0,-1.410587053688935,0.8137706228836841,1,0,1
725,30.0,0.0833,0.9167,0.0,5.0391,5.0386,13.584000000000001,89.9993,90.00200000000002,120.0,0.0744,2.5991,1.0016619999999998,1.219167,1.7929193007176998,1.7933400000000002,1.3441610000000002,0.1498254,-5.8150179400000015,2.239135,-0.12044506,-2.7290845,0.6975009999999999,7.5907534202984,66.16263626538,1.5707841094901327,1.5708312333799366,2.094395102393196,298.6903306163817,0.10043847063308534,6.0,2.01713820136,6.0,2.0171381908200003,0.0,0.0,4.0,-2.598299337143091,0.9551652312562107,1,1,0
727,60.0,0.0,0.625,0.375,10.5083,5.2536,14.0461,90.0003,89.9997,120.0003,0.1466,1.5327,1.0275,1.295,2.45391477675,1.79875,1.3525,0.341875,-5.7129,2.0775,-0.18475,-2.7515,0.775,9.25152122125,86.633625,1.5708015627826524,1.5707910908071407,2.0944003383809515,671.5441048553965,0.08934632821014755,0.0,0.0,6.0,2.09686013238,6.0,2.0968606964,4.0,-1.9200474895295858,0.4270308860227249,0,1,1
743,30.0,0.75,0.25,0.0,4.8741,4.8738,13.2515,89.9879,90.0131,120.0014,0.0375,4.478,1.095,1.2125,1.42588159575,1.66,1.4575,0.3085,-5.78955,2.8725,-0.21925,-2.70575,0.6775,7.467074602,37.66690395000001,1.570585141955405,1.5710249649269084,2.0944195370027234,272.6162066305474,0.11004481490954182,6.0,1.95913401041,6.0,1.95913399868,0.0,0.0,4.0,-3.283414346005772,1.499176518176563,1,1,0
749,30.0,0.0,0.75,0.25,5.1894,5.1888,13.9059,90.0005,89.9999,120.0001,0.1629,1.7066,1.015,1.27,2.2488693075,1.8025,1.345,0.27125,-5.7479999999999976,2.105,-0.1592,-2.745,0.7499999999999999,8.7030829195,80.99674999999998,1.5708050534411566,1.5707945814656443,2.0943968477224475,324.27493043528193,0.09251408969460047,0.0,0.0,6.0,2.07259144493,6.0,2.07259144498,4.0,-1.8146187633741377,0.5345030871203473,0,1,1
764,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0522,3.9718,1.071662,1.214167,1.5176547852177,1.69334,1.4291610000000001,0.26882540000000005,-5.7959179400000025,2.714135,-0.19454506,-2.7115845000000003,0.682501,7.497998944298401,44.79190556538001,1.5706375018329648,1.5709760957078518,2.0944143010149667,278.9840366234972,0.10753303437388603,6.0,1.97170066118,6.0,1.9717006703,0.0,0.0,4.0,-2.952672784093544,1.3792193924479272,1,1,0
765,30.0,0.0,0.6667,0.3333,5.2326,5.232,13.9994,90.0004,89.9997,120.0003,0.1424,1.6842,1.02333,1.28666,2.3855116082081995,1.8000009999999995,1.349998,0.31831449999999994,-5.72460936,2.0866740000000004,-0.17622652,-2.7493316,0.7666599999999999,9.068562203786199,84.7531635,1.5708033081119046,1.5707910908071407,2.0944003383809515,331.91280965962073,0.09038518287608496,0.0,0.0,6.0,2.08877024127,6.0,2.08877023344,4.0,-1.9491152800042617,0.5212906736137547,0,1,1
768,30.0,0.0,0.4167,0.5833,5.3622,5.3617,14.2797,89.9996,89.9994,120.0006,0.1689,1.2702,1.04833,1.33666,2.7956025467082,1.792501,1.364998,0.45956450000000004,-5.6544093600000025,2.031674,-0.22732652,-2.7623316000000004,0.81666,10.165438807286199,96.0269135,1.5707893454778887,1.5707858548193845,2.0944055743687082,355.5433893614789,0.08437788719367575,0.0,0.0,6.0,2.13731773787,6.0,2.1373177305,4.0,-1.7784484551683828,0.23917436838673742,0,1,1
772,60.0,0.75,0.0,0.25,10.0072,5.0034,13.5318,89.9888,90.0119,120.0017,0.1736,3.3519,1.12,1.2625,1.83597253425,1.6525,1.4725,0.44975,-5.71935,2.8175,-0.27035,-2.71875,0.7275,8.563951205499999,48.94065395,1.570600849918673,1.571004020975884,2.0944247729904792,586.7546689342248,0.10225738826924613,6.0,2.00766308515,0.0,0.0,6.0,2.00766179014,4.0,-1.7510014767558872,1.2095273492392649,1,0,1
775,30.0,0.4167,0.0833,0.5,5.2158,5.2154,13.9784,89.994,90.0058,120.0013,0.2565,2.1608,1.0983379999999998,1.315833,2.4295547987823,1.7116600000000002,1.430839,0.5116746,-5.66188206,2.445865,-0.27205494,-2.7434155,0.787499,9.7226579427016,74.46013303462,1.5706916070397767,1.570897555891512,2.094417791673472,329.29941253523606,0.09110250081843042,6.0,2.08388342581,6.0,2.08388340836,6.0,2.08388343225,4.0,-1.3606266143713128,0.7704785234962688,1,1,1
783,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0676,3.2683,1.036662,1.216667,1.6552870429676998,1.74334,1.3866610000000001,0.2093254,-5.80546794,2.476635,-0.15749505999999994,-2.7203345000000003,0.690001,7.544376182298398,55.477270915380004,1.5707125509908009,1.5709027918792682,2.094403829039455,288.726199989794,0.10390466816333416,6.0,1.99441640648,6.0,1.99441641639,0.0,0.0,4.0,-2.694147295933219,1.1842699720500676,1,1,0
794,30.0,0.0,0.5833,0.4167,5.2758,5.2752,14.0928,90.0002,89.9996,120.0004,0.168,1.4916,1.03167,1.30334,2.5223179452918,1.7974990000000002,1.355002,0.3654355,-5.70119064,2.0683260000000003,-0.19327348,-2.7536684000000005,0.7833399999999999,9.434480238713801,88.51408649999998,1.5707998174534008,1.5707893454778887,2.094402083710204,339.66705291194006,0.08832178376681595,0.0,0.0,6.0,2.10560208879,6.0,2.10560208525,4.0,-1.783791299578878,0.39984936932252874,0,1,1
